なぜ水星の極のクレーターで水氷を探すのか？, 実際、水氷は極点だけでなく水星全体に存在するから。, 極地は運よく彗星衝突があった唯一の場所であるから。, 地球からのレーダーは水星の極地しか見ることができないから。, これらのクレーターには、水星で唯一永久に影を落とす領域があるから。,D
天の川銀河は、直径160Mpcの巨大な超銀河団の一部。この超銀河団の名前は？, おとめ座 , ラニアケア , ちょうこくしつ座, ボーテス,B
太陽系のどの惑星に大赤斑があるか？, 金星 , 火星 , 木星 , 土星,C
なぜ地球は地球型惑星の中で最も強い磁場を持つのか？, 地球が圧倒的に大きいから。, 最も火山活動が活発な世界だから。, 部分的に溶けた金属核を持ち、自転が速いのは地球だけであるから。, 他のどの地球惑星よりも自転が速いから,C
次のうち正しくないものはどれか？, 地球と金星は1：1の軌道共振関係にある。（地球の軌道1に対して金星の軌道がちょうど1） , 海王星と冥王星は3：2の軌道共振関係にある。（海王星の軌道3に対して冥王星の軌道がちょうど2） , 小惑星帯のカークウッド・ギャップは木星との共振によるもの。, 海王星と冥王星は軌道共振しているため衝突しない,A
固体表面に形成された新鮮な（すなわち侵食されていない）衝突クレーターに共通する特徴はどれか：, 噴出物 , 隆起した縁 , 中心峰 , AとBのみ,D
実験室での測定から、水素によって形成される特定のスペクトル線が波長486.1ナノメートル（nm）に現れることがわかっている。ある星のスペクトルを見ると、同じ水素線が波長485.9ナノメートルに現れている。どう結論づけられるか？, その星は熱くなっている。, その星は寒冷化している。, その星がこちらに向かってきている。, その星は我々から遠ざかっている。,C
惑星の岩石圏は、何からなる層か？,マントルの柔らかい岩石質, 火山から出る溶岩, 地殻とマントルの間の物質, 地殻とマントルの最上部にある硬い岩石質の物質,D
土星の環の「カッシーニの間隙」とは何か？,暗い塵の粒子からなる、地球から見える暗い環 ,反射率の高い氷の粒子からなる、土星で最も不透明な環 ,2つの大きな環の隙間に挟まれた、土星で最も幅の広い環 ,月ミマスとの軌道共鳴によって生じた、地球から見える大きな隙間,D
恒星日と太陽日に関する次の記述のうち、正しくないものはどれか。, 太陽が天空を1周するのにかかる時間が1太陽日。, 太陽日は恒星日より4分長い。, 1太陽日は、地球が360度以上自転していることを表している。, 月が天空を1周する時間が1太陽日。,D
金属を多く含む隕石は、おそらく次のどれであるか？,小惑星ではなく彗星の破片, 衝突によって粉々になった、大きく分化した小惑星の塊, 火星から削り取られた岩石の塊, 太陽系形成の初期に残された岩石の塊,B
日常的な温度測定には、ほとんどの人がC°（摂氏）を使う。天文学者はK（ケルビン）を好んで使う。25℃はおよそ何ケルビンか。, 200ケルビン , 250ケルビン , 300ケルビン , 350ケルビン,C
木星の4つの大きな衛星はカリスト、エウロパ、ガニメデ、イオ。木星との距離が最も小さいのはどれか？, カリスト , エウロパ , ガニメデ , イオ,D
火星の南半球の季節が極端なのはなぜか？, 火星が地球よりも太陽から遠いから。, 火星の大気には地球よりも多くの二酸化炭素が含まれているから。, 火星の軌道は地球よりも偏心しているから。, 火星の地軸は地球よりも傾いているから。,C
2008年5月25日に着陸し、氷の多い土壌に溝を掘る火星ミッションは何か？, エクソマーズ , マーズ・エクスプロレーション・ローバー , マーズ・サイエンス・ラボラトリー , フェニックス・マーズ・ランダー,D
木星の衛星系における1:2:4共鳴の意味は？, 共鳴はイオをさまざまな方向に引っ張り、熱を発生させる。, イオの軌道をわずかに楕円にする。, 周回軌道の間に小惑星期のない隙間ができる。, リング物質が他の衛星になるのを防ぐ。,B
地球型惑星のコアのほとんどは金属であるのはなぜか？, 惑星全体がほとんど金属でできているから。, 金属は太陽系星雲で最初に凝縮し、岩石がその周りに付加したから。, 内部が全体的に溶けていた時代に、金属が中心に沈んだから。, 放射能がウランの崩壊からコアの金属を作り出したから。,C
なぜ内側の惑星は外側の惑星より密度の高い物質でできているのか？, 原始惑星系円盤が高速で回転していた初期に、遠心力によって軽い物質が太陽系星雲の外側に飛ばされたから。, 太陽系星雲の内側では、高温のため金属や岩石だけが凝縮できたから。, より密度の高い物質はより重く、星雲の中心に沈んだから。, 太陽系星雲が円盤を形成したとき、物質は自然に帯状に分離し、我々の太陽系では、より密度の高い物質は太陽に近いところに沈み、より軽い物質は外側の部分に見つかったから。,B
隕石は太陽系について何を明らかにするか？, 初期の太陽系は、ほとんどが水素とヘリウムのガスで構成されていたことがわかる。, 隕石は彗星や惑星よりもずっと古いことがわかる。, 太陽系の年齢は約46億年であることがわかる。, 太陽系にはかつて10個の惑星があったことがわかる。,C
金星は、次のどの表面プロセスの証拠を示しているか？, 衝突 , 浸食 , 火山 , A BおよびC,D
惑星の環で正しい記述はどれか？,すべての木星型惑星に存在することが知られている。, ケプラーの第三法則に従って惑星の周りを回る、多数の個々の粒子で構成されている。, 惑星のどの衛星よりも惑星に近い。, 上記のすべて,D
2つの星の角度間隔が、あなたの目の角度分解能より小さいとする。あなたの目にはどのように見えるか？, 2つの星はまったく見えない。, 2つの星がはっきり見える。, 2つの星が1つの光の点のように見える。, 2つの星が、小さなダンベルのように触れているように見える。,C
木星の磁場について正しくないものは？, 地球の磁場の約20000倍強い。, イオの火山からの荷電粒子を木星の周りの「プラズマ・トーラス」に閉じ込めている。, 木星の北極と南極で壮大なオーロラを発生させる。, 11年ごとに極性が入れ替わる。,D
天文学用語で黄道とは何を表すか？, 1年を通しての、空における太陽の通り道, 1年を通しての、地球の軸の傾き, 地球の自転による星の動き, 自転軸を通る中心線,A
いわゆるダークエネルギーは何を説明するためのモデルか？, ブラックホールの放射, 銀河の質量分布, 宇宙の加速, 宇宙のマイクロ波背景,C
隕石の大半が小惑星帯から来たものであることを、科学者はどうしてわかるのか？, 隕石内の結晶に閉じ込められたガスの泡は、小惑星に閉じ込められたガスと同じ。, いくつかの隕石のスペクトルは、小惑星帯の小惑星のスペクトルと似ている。, 小惑星帯では衝突がよく起こり、その破片が小惑星から地球に到達して隕石となるまでの追跡が可能。, 小惑星帯は隕石の考えられる唯一の発生源であるということは、隕石はそこに元々あったものに違いない。,B
木星をはじめとする木星型惑星は「ガス惑星」と呼ばれることがある。この言葉はどのような意味で誤解を招くか？, 惑星の構成物質は、世間一般に言う通常の気体ではない。, 実際には、かなりの割合で非ガス状物質を含んでいる。, これらの惑星を構成する物質は、主にガスではなくプラズマの形をしている。,実際、これらの惑星は全体的に大きく、ガス状であるため、これは優れた表現。,B
次のうち、ケプラーの法則に当てはまらないものはどれか？, 惑星が公転軌道を移動するとき、等しい面積を等しい時間で一掃する。, 太陽を中心とする各惑星の軌道は、太陽を一つの焦点とする楕円。, 2つの天体の間の引力は、その中心間の距離の2乗とともに減少する。,惑星は太陽に近いほど速く動き、太陽から遠いほど遅く動く。,C
私たちの天の川の中心にあるブラックホールの名前は何？, アルタイル A* , アルセフィナ A* , フォマルハウト A* , いて座 A*,D
土星は質量が小さいにもかかわらず、なぜ木星とほぼ同じ大きさなのか？, 木星の方が質量が大きいため、より圧縮され、密度が高くなる。, 土星は木星よりも水素とヘリウムの割合が多く、密度が低い。, 木星の強い磁場が、その大きさを制約している。, 土星は太陽から離れているため温度が低く、そのため密度が小さい。,A
月の起源について考えられている主な仮説のうち、誤っているものはどれか。, 月は潮汐力によって地球から分裂した。, 月が地球軌道に捕らえられた。, 太陽系星雲の中で地球と月が共同誕生した。, 地球が急速に自転していたため、月が地球から分裂した。,A
私たちが冥王星の直径を初めて正確に測定できたのは、何によってか？,1990年代のニュー・ホライズンズによるフライバイ,冥王星の円盤を分解したハッブル宇宙望遠鏡の画像 ,冥王星とカロンの食の際の明るさの測定,アレシボ望遠鏡によるレーダー観測,C
太陽系星雲説によれば、小惑星と彗星とは何か？, 惑星同士が衝突して粉々になったもの, 惑星や月が形成された後、長い年月をかけて凝縮した岩石や氷の塊, 火山によって惑星から排出された岩石や氷の塊, 惑星に付加することなく残った準惑星,D
地球の年齢はどうやって知るのか？, 地球内部の物質の積み重なりから, 古代の生物の化石から, 地球表面のクレーターの歴史から,岩石や隕石の放射性年代測定から,D
地球上の生命体の起源は？,はっきりとはわからない。, 宇宙人（パンスペルミア説）, 彗星, 地球の海,A
天空の北極星（NCP）を見つけることによって、どのようにあなたの緯度を決定することができるか？, NCPの方位角は北極からの角度距離。, NCPの方位角は、あなたの緯度と同じ。, NCPの高度はあなたの緯度と同じ。, NCPの高度はあなたの北極からの角度距離。,C
温室効果の仕組みは？, オゾンは可視光を透過して地表を暖めるが、赤外線の熱の大部分を吸収して地表付近に熱を閉じ込める。, 温室効果ガスは可視光を透過して地表を暖めるが、地球からの赤外線を吸収して地表付近の熱を閉じ込める。, 温室効果ガスは太陽からの赤外線を吸収し、大気と地表を暖める。, 温室効果ガスは太陽からのX線と紫外線を吸収し、大気と地表を暖める。,B
土星は質量が小さいにもかかわらず、なぜ木星とほぼ同じ大きさなのか？, 木星の方が質量が大きいため、より圧縮され、密度が高くなる。, 土星は木星よりも水素とヘリウムの割合が多く、密度が低い。, 土星は太陽から遠いため温度が低く、そのため密度が小さい。, 土星の環は惑星を大きく見せる。,A
地球型惑星のコアのほとんどが金属であるのはなぜか？,惑星全体がほとんど金属でできているため。, 放射能がウランの崩壊からコアの金属を作り出したため。, 金属は太陽系星雲で最初に凝縮し、岩石がその周りに付加したため。, 内部が全体的に溶融していた時代に、金属が中心に分化したため。,D
金星に着陸機を送った国は次のうちどれか？, ソ連 , アメリカ , フランス , AとB,A
次のうち、軌道共鳴によって引き起こされないものはどれか？, 海王星と冥王星の周期比2：3 , カークウッド・ギャップ, 土星の環の隙間, 小さな木星の衛星が壊れて環の材料になること,D
火星が強い磁場を失ったとき、火星の気候が変化したと考えられているのはなぜか？, 強い磁場がなく、太陽風によってオゾン層が破壊され、温室効果が止まって火星が冷えたため。, 温室効果を高める強い磁場がなく、火星は冷え込んだため。, 強い磁場がなく、太陽風によって大気の大部分が剥ぎ取られ、温室効果が著しく低下し、火星が冷えたため。, 強い磁場がなく、太陽風から受け取る荷電粒子が少なくなり、火星があまり熱されなくなったため。,C
次の月のうち、ガリレオ衛星ではないものはどれか。, ガニメデ , カリスト , エウロパ , ディオーネ,D
惑星Xは地球100日に1度太陽の周りを公転し、地球100日を恒星日として自転している。惑星Xの太陽日の長さは？, 約10地球日 , 約100地球日 , 約200地球日 , 太陽日は存在しない。惑星Xはタイダルロックしている。,D
アメリカからカナダに北上すると、北極星が_______________のが見える。, より明るい, より暗い , 空のより高い位置にある , 空のより低い位置にある,C
次に地球に大きな衝突が起こるのはいつ？, 数十万年後の未来, 大衝撃の時代は終わったので、もはや大衝撃は起こらない。, 前回の大衝突から数十万年後,いつでもあり得る。衝突の確率は、来年もそれ以降の年も同じ。,D
小惑星を探す天空調査で、小惑星が目立つのはなぜか？, 小惑星はパルス状の放射線を出しているから。 , 小惑星は自分自身の放射線をたくさん出しているから。, 太陽からの光を十分に反射するので、背景の星よりも明るいから。, 小惑星は背景の星と比較してかなり運動しているから。,D
太陽系星雲が崩壊するときに熱を持ったのはなぜか？, 惑星同士の衝突が摩擦と熱を発生させたから。, 先に形成された他の恒星からの放射線が太陽系星雲を加熱したから。, 近くの超新星からの衝撃波がガスを加熱したから。,星雲が収縮するにつれて、その重力位置エネルギーが運動エネルギーに変換され、さらに熱エネルギーに変換されたから。,D
冷たい水素ガスの雲を通して星の可視スペクトルを観察すると何が見えるか？, 恒星の黒体スペクトルのみが見える。, 星の黒体スペクトルと水素による吸収線が見える。, 水素に特徴的な輝線だけが見える。, 星の組成に特徴的な輝線だけが見える。,B
金星に強い磁場がない理由を説明するのに、最も可能性が高いのは次のうちどれか？, 自転が遅すぎる。, 大気が厚すぎる。, 大きすぎる。, 金属核がない。,A
我々が発見した岩石が隕石であることを必ずしも示唆しない特徴はどれか。, 融解地殻がある。, 凝固した球状の液滴が含まれている。, 加工度が高い。, 地球とは異なる元素組成を持つ。,C
土星と木星の大気の類似点でないものはどれか。, 水素とヘリウムが支配的な組成 , ベルト地帯と嵐の存在 , 赤道風速が時速900マイル以上 , 異なる緯度の循環帯の間に著しい「シアー」の存在,C
木星の軌道距離はおよそ5天文単位。エウロパが現在地球で受けているのと同じ太陽束（1380W/m2）を受けるためには、太陽は何倍明るくなければならないか？, 100倍明るい , 25倍明るい , 2倍明るい , 50倍明るい,B
プレアデス星団は、古代の物語に登場する星団で、明るい星を何個含むことで知られているか？,5個,7個,9個,12個,B
太陽系形成に関する星雲説は、次のうち1つを除いてすべて予測に成功している。この理論が予測していないものはどれか？, 惑星は平坦化された円盤の中をほぼ円軌道で太陽の周りを回る。, 地球型惑星と木星型惑星の数が同じであること , 月にあるクレーター , 小惑星カイパーベルト彗星とオールトの雲,B
ある砂袋は地球上では質量5kg、重量50N。地球の半分の重力を持つ惑星では、この砂袋の質量と重量はどうなるか。, 質量5kg 重量100N , 質量5kg 重量50N , 質量5kg 重量25N ,質量 10kg 重量 100N,C
6500万年前の恐竜大量絶滅の原因とされる衝突のクレーターはどこにある？, シベリアのツングースカ, メキシコのユカタン半島のチクシュルブ・クレーター , カナダのケベック州,アリゾナ州のメテオ・クレーター,B
皆既日食を観測するためには、日食に必要な条件に加えて何が必要か？, 地球が完全に月の半影の中に入っていること。, 月の半影が、あなたがいる場所に接していること。, 地球が太陽公転軌道の遠日点付近にあること。, 月の本影が、あなたがいる地域に接していなければならない。,D
もし月の軌道面が黄道面と全く同じだったら、どのような影響が最も大きいだろうか？, 日食はずっと少なくなる。, 日食はずっと長く続くだろう。, 日食はもっと頻繁に起こるだろう。, 日食はそれほど長く続かない。,C
ブラックホールが時間とともに蒸発するのは、どのような放射のためか？, シュヴァルツシルト輻射 , プランク輻射 , コルモゴロフ輻射 , ホーキング輻射,D
アンドロメダ銀河の距離は？, 約170万光年 , 約210万光年 , 約250万光年 , 約320万光年,C
遺伝子検査によると、すべての生命の共通祖先に最も似ている生物はどれか？, ウイルス , 大腸菌のようなバクテリア , 海底火山の噴出孔や温泉の周辺の海洋深部に生息する生物 , 光合成によって太陽光をエネルギー源とするプランクトン,C
紀元前240年、エラトステネスは地球の大きさをどのように見積もったか？, 緯度の異なる2つの都市で、同じ日の同じ時刻に太陽の最高高度を測定することによって。,月食の時、月にかかる地球の影の大きさを測ることによって。, 地球上で太陽が真上を通過する場所を見つけることによって。, 地球の周囲に船団を派遣することによって。,A
現在の最良の観測によると、冥王星には , 中型の衛星が1つと小型の衛星が2つある。, 衛星はない。, 1つの大きな衛星と3つの小さな衛星。, 1つの大きな衛星。,A
冥王星の非常に冷たい（～40 K）表面は、何で構成されているか？, 主に常に凍ったままの水の氷 , 近日点付近で昇華して大気になる窒素メタンと一酸化炭素の氷, 常に凍ったままの窒素メタンと一酸化炭素の氷, 氷と岩石がほぼ半々,B
ボルツマン定数の正しい数値と単位は？, 1.38 × 10-21 m^3 - kg - s^-2 - K^-1 , 1.38 × 10-22 m^2 - kg - s^-3 - K^-1 , 1.38 × 10-23 m^2 - kg - s^-2 - K^-1 , 1.38 × 10-24 m^2 - kg - s^-2 - K^-2,C
原子に関する記述で正しくないものはどれか？, 原子核は原子の質量の大部分を含むが、体積はほとんど含まない。, 中性原子は、常に電子と陽子の数が等しい。, 中性原子は常に中性子と陽子の数が等しい。, 電子は特定のエネルギー準位でしか周回できない。,C
地球は過去数十年にわたって徐々に温暖化している。多くの証拠に基づき、科学者たちはこの温暖化は＿＿＿＿＿＿＿＿＿が原因であると結論づけている。, 地球の大気中の温室効果ガスの濃度を高めている人間の活動 , 政治家が熱い空気をたくさん吐いていること , 成層圏へのフロンと呼ばれる化学物質の人為的放出 , 近年の森林火災の増加,A
科学者たちは、隕石の大半が小惑星帯から来たものであることをどうしてわかるのか？, いくつかの隕石のスペクトルは、小惑星帯の小惑星のスペクトルと似ている。, 小惑星帯は隕石の唯一の供給源。, 小惑星帯では衝突が一般的であり、その破片を小惑星から地球まで追跡することができる。, 小惑星と隕石の両方から高レベルのイリジウムが検出されている。,A
惑星のボラニズムとテクトニズムの歴史を決定する上で最も重要な要素はどれか？, 惑星の大きさ , 大気の存在 , 太陽からの距離 , 自転周期,A
天文学の単位パーセク（pc）は天文学において重要な役割を果たしている。1パーセクは約3.26光年に相当する。天文学における1パーセクの定義は？, 1天文単位が地球から1秒角を測る距離, 太陽系が天の川の中心を1年で回る軌道距離, 太陽風の有効距離（太陽圏の半径）, 最も明るい星シリウスまでの歴史的距離,A
シュヴァルツシルト半径という用語は、通常、何の特性を表すか？, 赤色矮星, パルサー, ブラックホール, 銀河,C
星の寿命が進むにつれて、重元素が生成される。重元素は星の周りにどの順序で層を形成するか？（外側の層から始まり）, H → He → Li → N → O → Si → Fe , H → He → C → O → Ne → Si → Fe , H → He → Li → O → Ne → Si → Fe , H → He → C → N → O → Si → Fe,B
もしあなたが金星に住んでいたら、地球のどのような満ち欠けを見ることができるか？(望遠鏡が金星の厚い雲を見通せると仮定して...） , 新月、第一四半期、満月、第三四半期 , 下弦三日月、新月、上弦三日月 , 上弦ギブス、満月、下弦ギブス , 新月のみ,C
衛星は次のうちどれを引き起こすか、または寄与するか？,環内部の粒子の安定性。, 衛星が環の端を通過する際の重力効果, 環の間の隙間,衛星は上記のすべてに寄与する。,D
火星の大気圧は600パスカル。火星の重力加速度が（おおよそ）4m/s2で、火星の表面積が約145000000平方kmの場合、火星の大気のおおよその質量は？, 2.2x1011 kg , 2.2x1014 kg , 2.2x1020 kg , 2.2x1016 kg,D
火星探査機スピリットが現在北に傾いているのはなぜか？, 大きな丘を登っているから。, 今は冬の南半球にいるから。, 冬の北半球にいるから。, 車輪が一つ壊れたから。,B
火星の大気はほとんど二酸化炭素。なぜ強い温室効果によって火星が暖かくならないのか？, 火星の大気は薄すぎて、かなりの量の熱を閉じ込めることができない。 , 実際に強い温室効果があり、それがなければ火星は今より35℃も寒くなる。, 火星には温室効果を促進するだけの内部熱がない , 温室効果にはオゾン層が必要だが、火星にはない,A
火星の隕石ALH84001に生命が存在する証拠として挙げられていないものはどれか？, 複雑な有機分子、特にPAH , 地球上のバクテリアによって形成されたものに似たマグネタイト粒 , より厚く暖かい火星大気を示す炭酸塩鉱物 ," 好ましい配向性または ""キラリティ ""を持つアミノ酸",D
カークウッド・ギャップは主要小惑星帯のどの位置で観察されるか？, 小惑星が木星の半分の周期で公転する位置, 小惑星が木星の2倍の周期で公転する位置 , 小惑星が火星の2倍の周期で公転する位置, AとB,A
木星のベルトとゾーンは、何のことか？,木星の奥深くにあるガス状水素と金属状水素の層の名前。, 異なる緯度で、上昇気流と下降気流が交互に繰り返される帯。, 木星の磁場の中で、荷電粒子が交互に存在する領域。, イオの火山から放出されるイオンによって作られるプラズマ・トーラスの領域。,B
火星の2つの衛星は何と呼ばれているか？, トリトスとデスモス , トリトスとデイモス , フォボスとトリトス , フォボスとデイモス,D
電磁スペクトルの可視域はどれくらいか？, 240から680nm, 360から620nm, 380から740nm, 420から810 nm。,C
固体円盤の回転について正しいことは？, 速度は円盤上のどの点でも同じ。, 軸に近い方が周期が長い。, 回転周期は円盤上のどの点でも同じ。, 軸に近い方が周期が短い。,C
北天の明るいW字型の星座は何か？, ケンタウルス座 , はくちょう座 , カシオペヤ座 , ケフェウス座,C
火星のいわゆる「ビッグフット」は、実際には高さ約5cmの岩だった。角度の大きさは約0.5度（～30ピクセル）だった。探査車からこの岩までの距離は？, 約6メートル , 約6フィート , 約10メートル , 約10フィート,A
私たちが知っているように、生命にとって必要不可欠でないものはどれか？, 酸素を呼吸する能力 , 太陽光からエネルギーを作る能力、またはエネルギーを作るものを食べる能力 , 有機分子の供給源 , AとB,D
あなたが月に住んでいるとする。一日（日の出から日の出まで）の長さは？, 約18年 , 24時間 , 29地球日 , 1年,C
有名なドレークの方程式は、次のどの問いに答えようとしているか？, 太陽はブラックホールになるか？, 宇宙は無限に大きいのか？, 目に見える宇宙の年齢は？,私たちは宇宙で孤独なのか？,D
今から20000年後、どうなっているか？, 月が地球に近づき、地球の昼が長くなる。, 月は地球に近づき、地球の昼は短くなる。, 月が地球から遠くなり、地球の昼が長くなる。, 月が地球から遠くなり、地球の昼が短くなる。,C
木星に最も多く存在する元素は？, 水素 , ヘリウム , 炭素 , 酸素,A
地球が一瞬にして太陽から3倍離れた軌道に移動したと想像してみてほしい。1年はどれくらい長くなるだろうか？, ちょうど3倍長くなる。, 約5.2倍長くなる。 , 十分な情報がない。新しい軌道の傾きによる。, 地球の質量は変わらないので、1年の長さは変わらない。,B
月で最も重いものは何だろう？, 1キログラムの羽毛 , 地球で測定した5ポンドのレンガ , 5キログラムの羽毛 , 1キログラムのレンガ,C
なぜ皆既日食の時以外は太陽のコロナを見ることができないのか？, コロナの大部分は荷電粒子でできており、発光しないから。, 可視光を発するには冷たすぎるから。, 磁場が見えないから。, 拡散しすぎているから。,D
"他の恒星の周りにある ""ホットジュピター ""はどのように形成されたと考えられるか？", 惑星の核分裂のようなプロセスで、恒星が星系に物質を放出したときに形成された。, ガス惑星として霜線の向こう側で形成され、その後内側に移動した。, 現在見られるような軌道で、恒星の近くにある高密度の岩石惑星として形成された。, 現在と同じ軌道で恒星に近いガス惑星として形成された。,B
望遠鏡の解像力とは、何の尺度か？, 遠くの天体を拡大する能力 , 天体の角度間隔を測定する能力 , 天体間の距離を測定する能力 , 集光効率,B
地軸は太陽の周りの軌道面に対して約何度の角度で傾いているか？, 20.3度 , 21.4度 , 22.7度 , 23.5度,D
なぜ私たちは月の基本的に同じ面をいつでも見ることができるのか？, 月は地球の周りをほぼ円軌道で回っているから。, 月は自転していないから。, 月が見えない新月の時だけ、もう一方の面がこちらを向いているから。, 月の自転周期と公転周期が等しいから。,D
第二宇宙速度（または脱出速度）とは、質量M、半径Rの天体の重力場から物体が脱出するのに必要な速度のこと。この速度を正しく計算する式はどれか? (G：重力定数） , v = sqrt(GM/R) , v = 2sqrt(GM/R) , v = sqrt(2GM/R) , v = sqrt(GM/2R),C
イオの表面に衝突クレーターがないのはなぜか？, イオには衝突クレーターがあったが、すべて溶岩流に埋もれてしまった。, 後期重爆撃で衝突したにしては小さすぎる。 , 木星の強い重力が、イオよりも強く微惑星を引き寄せたため、イオの表面には衝突クレーターがなかった。,クレーターがあったとしても、イオ表面の強風によって浸食された。,A
ベテルギウスは夜空で最も明るい星のひとつで、赤色が際立っている。ベテルギウスはどの星座に位置するか？, カシオペヤ座 , はくちょう座 , おおぐま座 , オリオン座,D
流星群を引き起こす物質の源は？, 太陽系内の他の場所で小惑星が衝突すると、砂粒大の粒子が宇宙空間に放出される。, 地球近傍の小惑星は徐々に崩壊し、軌道に沿って広がっていく。地球が小惑星の軌道を通過するとき、私たちは流星群の原因となる砂サイズの粒子を浴びる。, 地球近傍の小惑星は、地球の大気圏に突入するときに崩壊し、空の一か所から放射状に見える何百もの明るい流星を作る。, 彗星の核が徐々に崩壊し、軌道に沿って広がっていく。地球が彗星の軌道を通過するとき、私たちは流星群の原因となる砂粒大の粒子を浴びる。,D
温室効果の仕組みは？, 温室効果ガスは太陽からの赤外線を吸収し、大気と地表を暖める。, オゾンは可視光を透過して地表を暖めるが、赤外線の熱の大部分を吸収して地表付近に熱を閉じ込める。, 温室効果ガスは可視光を透過して地表を暖めるが、地球からの赤外線を吸収して地表付近の熱を閉じ込める。, 低高度の厚い大気の圧力が高いため、熱をより効果的に閉じ込める。,C
親星の近くを公転する大質量惑星を最も多く発見した方法はどれか？, 恒星のスペクトルのドップラーシフトを調べることによって、公転している惑星の重力効果を検出する。, 惑星の重力による恒星の位置のずれを検出する。, 連星系から放出された惑星を検出する。, 惑星に反射した星の光を検出する。,A
地球とアルタイル星との距離は、地球と太陽との距離の100万倍。アルタイルと地球の距離は？, 9.3×1013メートル , 9.3×1010メートル , 1.5×1014メートル , 1.5×1017メートル,D
なぜプトレマイオスは彼の宇宙モデルにおいて、地球の周りを回る惑星を「円の上に円を描く」ように配置したのか？, 遠くの惑星ほど、星座を一周するのに時間がかかる理由を説明するため。, 惑星が星空を東ではなく西に動いているように見えることがあることを説明するため。, ギリシャ人が恒星のパララックスを検出できなかった理由を説明するため。, 惑星の地球からの距離の変化を適切に説明するため。,B
黒点は太陽に一時的に現れる黒い領域。その数は何年ごとに非常に増加するか？この周期は太陽周期とも呼ばれる。,9年,11年,13年,15年,B
プレートテクトニクスが活発な太陽系の惑星は？, 火星 , 金星 , 地球 , 火星と地球,C
空が青いのはなぜ？, 太陽が主に青い光を放射しているから。, 大気は主に青い光を吸収するから。, 分子は青い光よりも赤い光を効果的に散乱するから。, 分子は青い光を赤い光よりも効果的に散乱するから。,D
