22 / 2 + 9 を計算せよ。,10,11,20,2,C
"ある都市の人口は836,527人。この都市の人口は1万人未満を四捨五入すると何人か。","800,000","830,000","836,000","840,000",D
5 - (-9) の積を求めよ。,14,-4,45,-45,D
ケイコは一日バード・ウォッチングをし、午前中は午後より34羽多く数えた。合計76羽を数えたとすると、午後に彼女が数えた鳥の数は？, 21羽 , 40羽 , 42羽 , 84羽,A
5 + 2 - 15 + (12 - 4)の値は？,78,83,131,153,B
分数20/8で表せる状況はどれか？, レスリーはある店で20ドルと8セント使った。レスリーが使った金額を分数で表すと？, クレーマーさんの8人の孫が20個のクラッカーを平等に分け合った。それぞれの孫は何個のクラッカーをもらったか。, ミッチさんは植物店で20個の花の入った容器を買った。それぞれの容器には8本の花が入っていた。ミッチは何本の花を買ったか？, 切手は20枚つづりの冊子で売られている。ドナはパーティの招待状を送るのに8枚の切手を使った。ドナは招待状を送るのに何冊の切手を使ったか。,B
貨物列車が時速20マイルで6時間走行した場合、走行距離は？, 120マイル , 80マイル , 26マイル , 12マイル,A
6a = 72のaの値を求める方法を説明するステップはどれか。, 両辺に6を加える , 両辺を6で割る , 両辺に6を掛ける , 両辺から6を引く,B
呉コーチは合計30個のサッカーボールを持っている。9個のサッカーボールは白い。残りのサッカーボールは3色（青、ピンク、緑）のどれか。青、ピンク、緑のサッカーボールの数は同数。 ウーコーチが持っている緑のサッカーボールの数は？,7,10,21,39,A
午後6時から午後10時の間に気温は11°F下がり、午後10時の気温は84°Fであった。 方程式を書いて解き、午後6時の気温を求めよ。, 84 - 11 = t; 73°F , t - 84 = 11; 95°F , 84 - t = 11; 73°F , t - 11 = 84; 95°F,D
テレサは72個のビー玉が入った袋を持っていた。彼女はビー玉を9つのグループに分けた。テレサが各グループに入れたビー玉の数を求める方法を示す数文はどれか。,72 ÷ 9 = 8,72 - 9 = 63,9 + 72 = 81,9 ÷ 72 = 0.125,A
ロブさんは飼い猫に5日に1箱のキャットフードを与えている。彼が1ヶ月に使うキャットフードはおよそ何箱か？, 2箱 , 4箱 , 5箱 , 6箱,D
4と10の最小公倍数は？,14,20,40,60,B
7分の4 + 7分の2 を求めよ。,14分の6,49分の8,28分の14,7分の6,D
10年は何年か？,5,10,15,20,B
月は31日ある。ミシェルは毎日45回腕立て伏せをした。彼女は下の式を使って1月に行った腕立て伏せの回数を求めた。31 × 45 ミシェルが1月に行った腕立て伏せの回数は？, 125回 , 279回 ," 1,395回 "," 1,406回",C
2つの整数が60の最小公倍数。それぞれの数は12以下。2つの数の最大公約数は2。2つの数値とは何か?, 6と10 , 5と12 , 10と12 , 12と15,C
x = 2 のとき、-2(x - 3) を評価しなさい。,-4,-2,10,2,D
ある種類のアイスクリーム4オンスのカロリーは230である。そのアイスクリーム6オンスのカロリーは？,232,236,345,460,C
711＋497を見積もる。この和はどの数字の間にあるか。, 50と400 , 450と700 ," 750と1,000 "," 1,050と1,300",D
コールバーグ氏は花屋を経営している。その日の初め、152本のバラがあった。コールバーグ氏は96本のバラを売り、残りのバラを8つの花瓶に均等に分けようと考えた。それぞれの花瓶に入るバラの総数は何本か。,7,12,48,56,A
32×68を見積もる。この積は何の数の間にあるか。, 18と28 , 180と280 ," 1,800と2,800 "," 18,000と28,000",C
77の素因数分解を書きなさい。可能であれば指数を使いなさい。,7 ・ 11^2 ・ 13,7^2 ・ 11,7 ・ 11 ・ 13,7 ・ 11,D
オールドタウンのニューススタンドで、雑誌は1冊2.99ドル、書籍は1冊6.99ドル。雑誌4冊と書籍3冊の合計金額はいくらか。,$20.93 ,$28.93 ,$32.93 ,$48.93 ,C
"海は、毎回同じ量を足して次の数字を得ることで、次の数字のパターンを作った。20, 40, 60, 80, ...このパターンの8番目の数字は？",160,240,320,640,A
33分の7を10進数で書きなさい。, 0.021の繰り返し , 0.21の繰り返し , 0.22の繰り返し ,0.2121,B
ウェストビュー校は新しいバスケットボールのユニフォームを購入する。この学校は12着のユニフォームを購入する予定である．ユニフォームの総コストを求める方法を示す方程式はどれか。,(40 × 10) + (6 × 2) = 400 + 12,(40 × 6) + (10 × 2) = 240 + 20,(40 × 12) + (6 × 12) = 480 + 72,(40 × 12) + (60 × 12) = 480 + 720,C
"マニュエルは中古車を6,049ドルで買った。マニュエルが買った中古車の値段を数字で表すといくらになるか。",$649 ,"$6,049 ","$6,409 ","$6,490 ",B
昨日、ミカは偶数のイチゴを食べた。また、奇数のリンゴも食べた。マイカが昨日食べたイチゴSとリンゴAを表すグループはどれか。,SSSSS; AAA,SSSSS; AAAA,SSSSSSSS; AAAA,SSSSSSSS; A,D
キャットフードは1ポンド当たり0.47ドル。6ポンド袋の値段は？,$2.82 ,$2.97 ,$6.47 ,$12.77 ,A
72分の60を最も簡単な形で書きなさい。,6分の4,12分の10,17分の15,6分の５,D
2カップと3クォートの比を最も簡単な形で分数として書きなさい。,2分の３,3分の2,12分の2,6分の1,D
"ミルズ図書館の蔵書数は1,007,199冊。スプリングベイル図書館の蔵書数は907,082冊。ミルズ図書館がスプリングベール図書館よりも何冊多く蔵書を持っているかについて最も正確に見積もるものは次のうちどれか?"," 100,000冊 "," 80,000冊 "," 10,000冊 "," 8,000冊",A
パットは30秒間でバスケットボールを25回バウンドさせる。このペースでいくと、パットは150秒間におよそ何回ボールをバウンドさせることになるか？,120,125,144,145,B
数直線を使って-9 + (-8)の和を求めよ。,-17,1,-1,17,A
方程式y/4 = 8におけるyの値は？,2,4,12,32,D
4 と 5分の4 を仮分数として書きなさい。,5分の28,5分の4,5分の24,5分の20,C
月面の物体の重さmは、地球上の物体の重さeの約q。地球上の物体の重さから見た、月面の物体のおおよその重さを表す方程式はどれか？, m = 1/6 + e , m = e/6 , m = 6+e , m = 6e,B
8 + 8 ÷ 2 + 2 =,4,8,10,14,D
y + 2.9 = 11 が成立する y の値は？,8.1,8.9,9.1,13.9,A
40°の角度の補足は？,50°,130°,140°,220°,C
ケリーは4つのレースで同じ距離を走った。彼女のタイムは18.04秒、21.39秒、12.99秒、14.14秒だった。個々のタイムを10分の1秒単位で四捨五入した場合、ケリーの4つのレースの合計タイムの推定値は？, 66.6秒 , 66.5秒 , 66秒 , 65.5秒,B
3 over 4 * x = 24 を解け。,18,32,72,96,B
正確な答えを求めよ：110 + 70,18,81,180,810,C
ある動物園にオオハシが15羽、オウムが60羽いる。動物園のオオハシの数とオウムの数の比は？,01:04,01:05,04:01,04:05,A
36と90の最大公約数は？,6,18,36,180,B
6 - 24 ÷ (8 - 5) の値を求めよ。,48,13,-13,54,A
42と84の最大公約数は？,7,21,42,84,C
グティエレスさんは、32人の生徒がいる体育のクラス用にロープを注文する必要がある。各生徒は長さ5フィート8インチのロープを受け取る。グティエレスさんがクラスのために注文する必要があるロープの長さは合計何フィートか。, 106フィート8インチ , 154フィート8インチ , 160フィート8インチ , 181フィート4インチ,D
12月、ある玩具店で934個のパズルが売れた。各パズルの価格は税込み6ドル。販売したパズルの税込み総額はいくらか。,"$5,434 ","$5,484 ","$5,604 ","$5,684 ",C
円の1/360に相当する角度を度数で表すと？,1,90,180,360,A
26.1mm＝_dm.を真とする数を求めよ。,0.261,261,2.61,"2,610",A
サラダのドレッシングは、酢2に油5を混ぜて作る。9オンスの酢に何オンスの油を混ぜるべきか。,2,3.6,22.5,63,C
キムは9週間で135マイルを自転車で走り、毎週同じ距離を走った。エリックは6週間で102マイル自転車に乗り、毎週同じ距離を走った。2人の1週間あたりの走行距離を比較した場合、どれが正しいか？, エリックさんはキムさんより週に2マイル多く走った。, キムはエリックより週に3マイル多く走った。, キムはエリックより週に11マイル多く走った。, エリックはキムより週17マイル多く走った。,A
与えられた数から、方程式 5x - 5 = -10 の解を求めよ。,-1,-6,-4,-3,A
ある公園の模型が1.5センチから50メートルの縮尺で作られた。公園の2本の木の間の距離を150メートルとすると、模型上のこの距離は何メートルか。, 0.5センチメートル , 4.5センチメートル , 75センチメートル , 225センチメートル,B
エリザベスはステッカーを持っている。彼女はシールを自分と友達2人に均等に分けた。一人につき4枚のシールがもらえる。シールの総数sを表す方程式はどれか。, s + 3 = 4 , s - 3 = 4 , s/3 = 4 , 3s = 4,C
"ステファニーはロサンゼルスからニューヨークまで2,448マイル飛んだ。ステファニーが飛んだマイル数を千の位で四捨五入すると何マイルか。","2,000","2,400","2,500","3,000",A
比例を形成できる比の組はどれか。, 2/5と8/10,2/5と10/15,2/5と4/25,2/5と6/15,D
ある大学では、4年生の約5人に2人が大学院に進学する。大学の4年生が750人いる場合、何人が大学院に進学すると予想されるか。, 75人 , 107人 , 300人 , 400人,C
"5, 9, 13, 17, 21, 25, 29の数パターンを考えてみよう。このパターンを作るのにどのルールが使われたか？", 0から始め、毎回4を足して次の数字を得る。, 0から始め、毎回5を足して次の数字を得る。, 5から始め、毎回4を足して次の数字を得る。, 5から始め、毎回5を足して次の数字を得る。,C
マックスとジョナサンはイチゴ狩りをしていた。マックスは187粒のイチゴを摘んだ。ジョナソンは223粒のイチゴを摘んだ。二人は一緒に26個のイチゴを食べた。マックスとジョナソンが残したイチゴの総数を求める方法を示す式はどれか。,190 + 220 - 30 + 4,185 + 225 - 25 + 1vv,200 + 200 - 30 - 4, 200 + 200 - 25 - 1,A
西小学校では、女子が男子より20人多い。女子が180人いる場合、男子の人数はどうすればわかるか。, 180に20を足す , 180から20を引く , 180に20をかける , 180を20で割る,B
ソーダを200本入れるのに12分かかる。このペースで行くと、500本のソーダを充填するのに何分かかるか。, 25分 , 28分 , 30分 , 40分,C
先週、あるレストランで231個の卵が使われた。そのうち46個は茶色だった。残りの卵の色は白かった。先週使われた白い卵の個数wを求めるにはどの方程式を使えばよいか。, 231+ 46w = 0 , 46+w= 231 , w= 231+ 46 , 231 = 46w,B
ある店長が倉庫にシャツを注文する。シャツは以下のように箱に詰められ、店舗に送られる。81 枚のシャツが注文された。各配送箱には 9 枚のシャツが入っている。注文されたシャツすべてに必要な出荷箱の数は？,8,9,72,90,B
"引く。2,396 - 1,709",687,687,"1,493","1,695",A
ジェリーは200ページの本を10時間で読んだ。このペースで行くと、320ページの本を読むのに何時間かかるか？, 16時間 , 18時間 , 24時間 , 32時間,A
4 を掛けると 36 になる数字は？,6,7,8,9,D
34 L 18 cL をリットルに変えなさい。,34.18 L,35.8 L,34.018 L,214 L,A
水タンクには50ガロン入る。20秒間でタンクを満たすには、1秒間に何ガロンの流量が必要か。,0.4,2.5,16.7,70,B
タラは2ロールのフィルムを約18分で現像できる。このペースで行くと、8本のフィルムを現像するのに何分かかるか？, 42分 , 1時間12分 , 1時間20分 , 1時間44分,B
ティシャは友人に次のようななぞなぞを書いた：私は2つの面を持っていて、頂点はなく、転がることができる。私は何か？なぞなぞの答えは？, 円錐 , 円柱 , 球体 , 角柱,B
ジョンの友人が、地元のコンサートでチラシを配ると49ドルもらえると教えてくれた。ジョンが合計3.5時間働いたとすると、3.5x=49という式を使って時給を計算することができる。ジョンの時給はドル換算でいくらになるか？,$1.40 ,$14.00 ,$45.50 ,$171.50 ,B
"24,513の5の位は357の5の位の何倍か？",10,100,"1,000","10,000",A
5(4x + 3) - 2xと等価な式はどれか？, 18x+15 , 18x+3 , 7x+8 , 2x+8,A
ルッチ氏はペンを5つの袋に入れた。彼はそれぞれの袋に19本の黒いペンと12本の赤いペンを入れた。ルッチさんが袋に入れたペンの総数を表す式はどれか。,(5 × 19) + 12,5 × (19 + 12),5 + (19 × 12),(5 + 19) × 12,B
ソニアとネギンは合わせて27ドルを持っている。ソニアは12.35ドルでシャツを買い、ネギンは10.11ドルでサンダルを買った。残りのお金はいくら？,$4.46 ,$4.54 ,$5.36 ,$5.76 ,B
"ある郵便局が1週間に配達した郵便物は1万8,996通だった。この郵便物は何通か。","18 + 1,000 + 90 + 6","18 + 1,000 + 900 + 60","10,000 + 8,000 + 90 + 6","10,000 + 8,000 + 900 + 60",C
次のうち、3および3が4ガロンを超えないものはどれか。, 60 c , 15 qt , 30 pt , 13 qt,D
ジェスは最後のバスケットボールの試合で18点を取った。彼女のそれぞれの得点は2ポイントであった。彼女は何回得点したか。,20,16,9,8,C
テイショーンは56個のビー玉を、ビー玉が残らないように等しいグループに仕分けた。テイショーンが並べ替えたビー玉のグループに関して正しいのはどれか。, ビー玉は6グループあり、各グループには8個のビー玉がある。, ビー玉のグループは7つで、それぞれのグループにはビー玉が7個ある。, ビー玉は8グループあり、各グループには7個のビー玉がある。, ビー玉は9グループあり、各グループにはビー玉が6個ある。,C
"式2,816×7の値は？","14,572","14,672","19,612","19,712",D
ミリアムの家からデビーの家までの距離は444.44メートル。2人の家の間の距離（メートル）の桁の値に関する記述のうち、正しいものはどれか。, 10の位の4の値は10の位の4の値の1/10。, 100の位の4の値は1の位の4の値の1/10。, 百の位の4の値は一の位の4の値の10倍。, 10の位の4の値は100の位の4の値の10倍。,D
308kmを4時間で走行する場合の単位速度を書きなさい。必要に応じて、100 分の 1 に四捨五入しなさい。, 82 km/h , 74 km/h , 72 km/h , 77 km/h,D
ある都市のプールの長さを最も合理的に見積もるには？, 1メートル , 25メートル , 1キロメートル , 25キロメートル,B
音楽ショーケースのスケジュールは、1セット20分が3セット、40分が1セット。各セットの間には10分の休憩が入る。音楽ショーケースの総時間は3(20 + 10) + 40分である。音楽ショーケースの合計の長さは？, 73分 , 110分 , 130分 , 210分,C
24と36のLCMを求めよ。,96,144,72,120,C
昨年、チェサは学校のパーティーのためにワンカップ32杯分のスープを作った。今年は、昨年の2倍の量のスープを作る予定だ。今年は何ガロンのスープを作るか。,64,16,4,2,C
エミルはホームチームとビジターチームの試合で最も人気のあるサッカーチームを見つけたい。次のうち、最も正確な結果が得られる方法はどれか？, ホームチームのチアリーダーを調査する , ビジティングチームの帽子をかぶっている人を調査する , チケットを買うために並んでいる人を調査する , ホームチームの都市に住んでいない人を調査する,C
ある会社が白い車3台につき青い車5台を製造している。この会社が1日に15台の白い車を作るとしたら、青い車は何台作れるだろうか？,9,13,17,25,D
スティーブは野球カードを保管するためのプラスチックケースを注文した。各ケースの長さは12cm、幅は6.5cm、高さは1.25cm。野球カードケース1個の体積は何立方センチメートルか。,39.5,97.5,118.5,202.25,B
クリスはバラを一束16.99ドルで販売している。一日の終わりに、彼は339.80ドルを集めた。彼は何束のバラを売ったか？,22,18,20,16,C
あるアイスクリーム屋が1日に48個のバニラミルクシェイクを販売した。その日に売れたミルクセーキの総数は？,60,72,100,120,D
(c^2 - b^2)^2＋a^2をa＝5、b＝3、c＝2について評価せよ。,194,18,50,0,C
x - 3 = 6のとき、xの値は？,2,3,6,9,D
ジョーとマイクは同じレースを走った。ジョーはマイクより4分早くレースを終えた。マイクが午後4時2分にレースを終えたとすると、ジョーは何時にレースを終えたか？, 午後3時58分 , 午後4時6分 , 午後8時2分 , 午後12時2分,A
リッチは、1枚の厚紙の幅を5/6フィートと測っている。もう一つの幅は2/3フィート。段ボール片の幅の合計を求めよ。, 2フィート , 1と1/2フィート, 1フィート , 3フィート,B
同じ大きさの12個の直角三角形からなる図形がある。各直角三角形の底辺は4cm、高さは5cm。この図形の総面積は何平方センチメートルか。,10,60,120,240,C
Tranquility Inn の毎週の牛乳注文には、40 ガロンの低脂肪牛乳と 15 ガロンのチョコレート牛乳が含まれている。トランクウィリティー・インが毎週注文する牛乳のうち、低脂肪牛乳のガロン数とチョコレート牛乳のガロン数の比は何ガロンか？,3:01,5:01,5:03,8:03,D
クラーク先生の4年生のクラスには20人の生徒がいる。4年生全体の生徒数はクラーク先生のクラスの生徒数の5倍。4年生全体の生徒数nを求めるには、どの方程式を使えばよいか。, 5xn=20 , 5+20=n , 20x5=n , 20/n=5,C
x = 4のとき、4x + 9の値は？,13,17,25,52,C
4(3 + 2)の式を分配の性質を使って書き直せ。単純化してはならない。,4(3) + 2,4(3) + 4(2),20,3 + 4(2),B
7ペニーの山の高さは1cmである。ニックは高さ4cmのペニーの山を持っている。ニックの山にあるペニーの数nを求めるにはどの式を使うか？, n =7+4 , n =7-4 , n =7×4 , n =7÷4,C
