イタリアのデザイン会社はこの中のどれか?,エスカーダ,フェンディ,ゴースト,マインボッハー,B
オペラント条件づけは、以下のうち何において最も有効か?,幼児がしっかり懐いているかどうかを判断する,教室での課題遂行行動を増やす,従属変数を測定する,前向性健忘を防ぐ,B
第二次世界大戦中、枢軸国同盟に属していなかった国はどれか?,ドイツ,イタリア,スペイン,日本,C
労働需要が派生需要と呼ばれるのは、次のうちどの理由からか?,労働力が生産に使用される最終製品の需要に依存するから,賃金率に反比例するから,資本財の利用可能性に依存するから,労働の限界効用に直接関係するから,A
ガス式芝刈り機から刃を取り外す前に行う作業で、最も重要なものは次のうちどれか?,車輪を一番高く調整する,点火プラグを取り外す,ガスタンクを空にする,エアフィルターを取り外す,B
次のうち、固定翼機を前進させる最も大きな力はどれか?,揚力,抗力,推力,重さ,C
次の天体のうち、宇宙船が着陸したことのないのはどれか?,金星,火星,月,木星,D
労働力を構成する主なものは次のうちどれか?,すべての16歳未満の被雇用者,すべての失業者または被雇用者に分類される者,すべてのフルタイムの労働者として雇用される者,すべての失業者、被雇用者、および意欲喪失労働者,B
次のうち、説得力のあるスピーチの例はどれか?,選挙運動マネージャーが市長候補を紹介する,教授が心臓の構造について講義する,会社の社長が1年間の売上報告をする,ツアーガイドが美術館のインスタレーションについて語る,A
『ホーガンズ・ヒーローズ』が収容されている捕虜収容所の名前は?,シュタラグ13,アルカトラズ17,悪魔の島,レベンワース,A
大人が1日に呼吸する空気量として、最も妥当な値はどれか?,100リットル,"1,000リットル","10,000リットル","100,000リットル",C
ダッチオーブンとは何か?,オーブントースター,電子レンジ,やかん,サウナ,C
「プロボノ」で働くとはどういう意味か?,残業する,無給で働く,自分の上司として働く,全く働かない,B
地球の歴史上最大の生き物は?,シロナガスクジラ,ダイオウイカ,ウーリーマンモス,ティラノサウルス,A
ヒンズー教の神ではないものはこの中のうちどれか?,シヴァ神,ヴィシュヌ神,サンスクリット語,ブラフマー神,C
2つの垂線が交わるところの角度はどのようなものか?,鈍角,鋭角,直角,見えない角度,C
ダゲレオタイプを作成するために使用された19世紀の写真プロセスが注目されたのはなぜか、次から選べ。,露光時間が短いから,細部まで鮮明に撮影できるから,何度でも複製できるから,紙のネガを使用するから,B
あるビジネス教師が、ガス業界で少数の企業が均質な製品を生産し、市場を支配しているというシナリオを生徒に分析させている。この状況は、主に以下のどれを代表する市場構造を生み出すか?,寡占,純粋独占,独占的競争,純粋競争,A
伝統的なイギリスの人形劇において、パンチというキャラクターと結婚しているのは誰か?,デビー,ビクトリア,ジュディ,バーバラ,C
アスリートがウォーカー・カップを争うスポーツは?,クリケット,テニス,スカッシュ,ゴルフ,D
ピタは何の一種?,フレッシュフルーツ,平たいパン,フレンチタルト,豆の揚げ浸し,B
アメリカで最も古いヨーロッパ人の定住地は?,フロリダ州セントオーガスティン,マサチューセッツ州プリマス,バージニア州ニューポートニューズ,ノースカロライナ州シャーロット,B
地球から見た月は、次のうちどれが変化することによって、一連の満ち欠けを繰り返す?,地球の影にある月の表面の量,地球から見ることができる月の照らされた面の量,月が自転するときに地球に面する月の部分,月の軸の傾き,B
十字軍の時代、イスラム文明がヨーロッパ人に最も影響を与えた分野は次のうちどれか?,音楽,神学,数学,法学,C
次のうち、ベン＆ジェリーズ・アイスクリームのフレーバーでないものはどれか?,ウェイビー・グレイビー,ボヴィニティ・ディヴィニティ,キューティー・パトゥーティー,チャビー・ハビー,C
次の用語のうち、物体が空間に伸びているような錯覚を作り出すために歪みを利用することを指すのはどれか?,カンチレバー,コントラポスト,スフマート,フォアショートニング,D
アメリカ人が飲み物に入れた未使用の氷を捨てることで、毎年どれだけのエネルギーを浪費しているか?,6*10^8 j,6*10^11 j,6*10^14 j,6*10^17 j,C
「二都物語」を書いたのは誰か?,チャールズ・ディケンズ,ナサニエル・ホーソーン,ワシントン・アービング,マーク・トウェイン,A
ハロウィーンに生まれた場合の星座は?,蠍座,山羊座,天秤座,蟹座,A
大人の人間の大腸の長さは?,1フィート,5フィート,12フィート,20フィート,B
アミカスキュリエ準備書面の目的は次のうちどれか?,最高裁の裁判結果に影響を与えること,最高裁判決の理由を説明すること,最高裁に人身保護令状を請求すること,最高裁判決に従うよう当事者に命じること,A
M&M'sの2つの主要なスポークス・キャンディの名前は?,ピーナッツとプレーン,レッドとイエロー,モートとマーティ,名前はない,B
リソスフェアプレートの境界に沿った応力の蓄積は、次のうちどれをもたらすか?,地震,磁気の反転,ハリケーン,深海堆積物の堆積の増加,A
ボウリングでストライクを取るには何本ピンを倒さなければならないか?,ゼロ,8,10,12,C
トラス橋の構造に強度を与えるために最もよく使われる幾何学的形状は次のうちどれか?,円形,三角形,六角形,長方形,B
ギンスとはどのような道具か?,ラジオ,ナイフ,歯ブラシ,武道の武器,B
「perambulate」の同義語はどれか?,キスする,叫ぶ,散歩する,癒やす,C
レスキュー隊を訪問した後、エスピノーサ先生は3歳の生徒たちに、レスキュー隊の職員にお礼の手紙を書くのを手伝ってくれるよう頼む。エスピノーサ先生は、生徒たちの考えを共有しながら、生徒たちの反応を大きなチャート用紙に記録していく。書いている間、エスピノーサ先生は生徒たちの注意をいくつかの早期読み書きスキルに集中させる。次のうち、3歳の生徒にとって最も適切な焦点はどれか?,アイデアを言い換える,単語のスペルを正しく書く,スピーチを活字で表現する,固有名詞を大文字で書く,C
ギリシャのアルファベットの3番目の文字は?,デルタ,ガンマ,ファイ,シータ,B
丘の中腹にある井戸は、海抜550フィートの水位を貫通している。誰かが丘の頂上で掘削を計画した場合、水位はどこにある可能性が最も高いか?,水位は海面にある。,水位は海抜550フィートより低いが、海抜より高い場所にある。,水位は海抜550フィートより高いが、地表より何フィートも低いところにある。,水位は丘の頂上で地表と交差し、泉を形成している。,C
フィル・ジャクソンはコーチになる前、次のNBAチームのうちどれでプレーしていた?,ボストン・セルティックス,ロサンゼルス・レイカーズ,ニューヨーク・ニックス,フィラデルフィア・76ers,C
旧式の蒸気機関は、人間のストーカーがシャベルを使ってテンダーからエンジンに石炭を運んで動力を得ていた。このようなエンジンが達成できる最大出力は?,6*10^3 w,6*10^5 w,6*10^7 w,6*10^11 w,B
道路の左側を走ることになっている国は?,フランス,イタリア,イギリス,ドイツ,C
有名なバレエ「くるみ割り人形」で、主人公は誰を倒す?,シュガープラムの妖精,ネズミの王様,雪の女王,マジパン,B
飛行機のブラックボックスは通常何色か?,黒,白,オレンジ,紫,C
仮定法で書かれた文はどれか?,私はあなたの部下ではない,私があなたの部下だったらと思う,なぜあなたの部下なのか?,あなたの部下はどこにいるのか?,D
次の用語のうち、絵の具を厚く塗ることを指すものはどれか?,スカンブル,アラ・プリマ,インパスト,フロッタージュ,C
リチャード・ニクソンのミドルネームは?,マイケル,ミルハウス,モーティマー,マシュー,B
ポケモンの発祥の国は?,フランス,ハンガリー,日本,カナダ,C
水田と呼ばれる畑で栽培される重要な食用作物は?,小麦,ライ麦,とうもろこし,米,D
カラーホイールの3色組は次のうちどれで言い表せるか?,3つの類似色,等間隔に並んでいる3つの色,同値である3つの色,補色セット,B
この中でかつて軍法会議で不服従の罪で無罪となった野球界の有名人は?,アブナー・ダブルデイ,タイ・コブ,ジャッキー・ロビンソン,ビリー・マーティン,C
次のうち、1960年代の緑の革命の効果として最も適切なものはどれか?,作付けされる作物の品種が増えた,肥料の使用が増えた,機械化の使用が減った,農薬の使用が減った,B
ロビン・フッドが住んでいた森は?,黒い森,石化した森,ノッティンガムの森,シャーウッドの森,D
ある曲が「普通拍子」である場合、1小節に4分音符はいくつあるか?,1,4,5,10,B
NAFTAに参加していない国はこの中のうちどれか?,アメリカ,カナダ,メキシコ,グアテマラ,D
エイブラハム・リンカーン大統領の奴隷解放宣言は、次のうちどの奴隷のみを解放することを宣言したものか?,まだ反乱を続けていた地域に住んでいた奴隷,北軍に従軍していた奴隷,国境の州に住んでいた奴隷,北部の州に逃亡した奴隷,A
次のうち、アルカイック・ギリシアの彫像のポーズが、古代エジプトの彫像の構えを想起させる、拳を握りしめた厳格な正面像であることを指す用語はどれか?,カリアティッド,テラモネス,ディスコボロイ,クーロイ,D
1978年、史上最年少で競馬三冠を達成した騎手は?,ジェリー・ベイリー,スティーブ・コーセン,ウィリー・シューメーカー,パスクワーレ・デヴィート,B
ラテン語の「e pluribus unum」とはどういう意味か?,なんてクレイジーな人生だろう,われわれは神に信頼する,多くのものから,より大きな善のために,C
アメリカでは春分の日は?,2月21日,3月21日,4月21日,5月21日,B
次のうち、並立権力の例はどれか?,貨幣の印刷と鋳造,宣戦布告権,帰化手続き,租税の賦課,D
これらのうち高級車と同じ名前の動物は?,ヤク,ガゼル,ナマケモノ,ジャガー,D
ノウ・ナッシングとは何者か?,60年代のコメディ集団,コンピュータ設計者,政党,スパイ組織,C
次のうち、学校の実験室で加熱する際に最も安全上のリスクが高いものはどれか?,鉄と硫黄の混合物,酸化水銀(II),塩化ナトリウム,硫酸銅(II)水和物,B
テレビ番組「エブリバディ・ラブズ・レイモンド」の主役は?,レイ・リオッタ,レイ・ロマノ,レイ・パーカー・ジュニア,シュガー・レイ・レナード,B
「鉄の檻」での試合はどのようなスポーツで見られるか?,ボクシング,フェンシング,プロレス,大学バスケットボール,C
火山が沈み込み帯に沿って形成される傾向がある理由を説明するのに最も適したものは次のうちどれか?,地表深くに運ばれた岩石物質が溶けて地表に上昇する。,2枚のプレートが互いに引き離され、マグマが滲み出る。,2つの大陸の衝突によって生じる摩擦によって、岩石が溶ける。,これらの境界にはホットスポットが並んでいる。,A
ひし形の辺の数は?,4,6,8,10,A
FFA の地方支部が授与できる学位は、次のうちどれか?I. グリーンハンド FFA 学位 II.支部 FFA 学位 III.州 FFA 学位 IV.アメリカン FFA 学位,I のみ,II のみ,I と II のみ,I、II、III、IV,C
ルーテル教会の名前の由来は?,マーティン・ルーサー・キング・ジュニア,マーティン・ルーサー,ルーサー・ヴァンドロス,レックス・ルーサー,B
通常の大気圧と温度で液体である唯一の金属は何か?,鉛,アンチモン,ウラン,水銀,D
次のうち、地球のコア、マントル、地殻下部の構造について最も多くの情報を提供しているのはどれか?,地球の磁場の強さと揺らぎの測定,流れる溶岩の調査,地球に掘った深い穴からのサンプルの採取,地球を通過する地震波の速度と移動経路の研究,D
ある財の生産が負の外部性を生み出す場合、民間市場はどうなるか?,社会的に最適な生産水準に比べて、その財を過剰生産する,社会的に最適な生産水準に比べて、その財を過少生産する,負の外部性によって損害を受けた第三者に補償する,その外部性を補償するために、市場均衡価格よりも低い価格を請求する,A
公式失業率の限界は、真の失業率を過小評価していることだと主張するオブザーバーがいるのは、次のうちどれが含まれていないためか?,労働市場への新規参入者,解雇され、新しい仕事を探している人,仕事を探すのをあきらめた落胆した人,アルバイトを探しているフルタイムの学生,C
「牛肉はどこだ」という広告スローガンを使ったファーストフードチェーンはどこか?,ウェンディーズ,ケンタッキーフライドチキン,バーガーキング,マクドナルド,A
「世界のゴムの首都」として知られる都市は?,ネブラスカ州オマハ,イリノイ州ロックフォード,ミシガン州グランドラピッズ,オハイオ州アクロン,D
アメリカで最初に男女共学になった大学は?,オベリン・カレッジ,ダートマス・カレッジ,グリネル・カレッジ,アンティオック・カレッジ,A
サムおじさんのあごひげの色は?,茶色,黒,白,ディッシュウォーターブロンド,C
実存主義の戯曲「出口なし」の有名な台詞によると、地獄とは何か?,自分自身,他の人々,ほとんど作られていない,緑と青で色づけされた大きなもの,B
ゾラ・ニール・ハーストンの『彼らの目は神を見ていた』の一節を紹介しよう。人々は皆、日が暮れたので彼女が来るのを見た。太陽は消えていたが、彼は空に足跡を残していた。道のそばのポーチに座る時間だった。話を聞いたり、話をしたりする時間だった。この座る人たちは一日中、舌も耳も目もない便利な場所だった。ラバや他の獣たちが彼らの皮をかぶっていた。しかし今、太陽もボスマンもいなくなり、肌は強く人間的に感じられた。彼らは音とそれ以下のものの支配者となった。彼らは口を通じて国家を通過させた。彼らは裁きの場に座った。ゾラ・ニール・ハーストンは、次の文学運動のどれと関連しているか?,ニューイングランド清教徒主義,超越主義,自然主義,ハーレム・ルネッサンス,D
セブン-イレブンの超大容量ソーダの商標名は?,Big Slurp,Big Gulp,Big Drink,Big Sip,B
柔道はアジアのどの国で生まれたスポーツか?,日本,ベトナム,ラオス,フィリピン,A
次の製品のうち、最も弾力的な需要があると思われるものはどれか?,水,パン,塩,豚肉,D
ロックグループU2の出身国は?,イギリス,アイルランド,ベルギー,ドイツ,B
象の牙はどんな物質でできているか?,サンゴ,象牙,骨,カルシウム,B
ビートルズがもともと住んでいた都市は?,ロンドン,リーズ,リバプール,マンチェスター,C
アメリカ政府の三権分立のうち、この中のどれが該当しないか?,司法,行政,議会,立法,C
英国の通貨で1ポンドは何ペンス?,10,100,500,1000,B
俳優チャーリー・シーンとエミリオ・エステヴェスの関係は?,いとこ同士,兄弟,親子,叔父と甥,B
次のうち、少なくとも2本の針を使う必要があるのはどれか?,マクラメ編み,編み込み,かぎ針編み,手編み,D
1909年、フレデリック・クックはどの場所に到達した最初の探検家であると主張したか?,エベレスト,バミューダトライアングル,アトランティス,北極,D
30分間運転するように設定された衣類乾燥機は、次のどの制御システムの例か?,開ループ,閉ループ,負帰還,正帰還,A
アメリカの国旗に描かれている星の数は?,13,48,50,51,C
アメリカ独立当時のイギリス国王は?,チャールズ1世,ジェームズ1世,エドワード3世,ジョージ3世,D
卵を産む動物はこの中のどれか?,ウシ,スナネズミ,カエル,ゾウ,C
企業分析によると、昨年豚に給与した飼料 100 ドルにつき平均 151 ドルの収益があり、今年豚に給与した飼料 100 ドルにつき 130 ドルの収益がある。飼料コストは安定しており、大きな死亡ロスはないと仮定した場合、この収益差の説明として最も可能性が高いのは次のうちどれか?,飼料効率の低下,記録管理の不備,市場価格の低下,購入価格の低下,C
"野球観戦チケットの値段が一般的に10～30ドル、1シーズンの試合数が約150試合、各試合の観客数が5万～7万5,000人だとすると、150試合を合わせたチケット販売収入の見積もりとして適切なのは次のうちどれか?","20,000,000ドル","200,000,000ドル","2,000,000,000ドル","20,000,000,000ドル",B
猫の品種でないものはどれか?,ペルシャ,ターキッシュアンゴラ,ビションフリーゼ,メインクーン,C
米国では、1年間におよそ何本の映画が家庭で観られるか?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C
スニッカーズ・キャンディ・バーに含まれていないものはこの中のどれか?,アーモンド,チョコレート,ヌガー,キャラメル,A
子供向けのゲームで「ローバー」は何色か?,緑,黒,赤,青,C
次の朝食用シリアルのうち、Oの文字のような形をしているものはどれか?,ライフコーン,チェックス,チーリオス,レーズンブラン,C
通常、震源を一意に特定するためには、最低いくつの地震観測点からのS-P到着間隔が必要か?,1,2,3,4,C
テレビ番組「フレンズ」の登場人物でシェフなのは?,ジョーイ,モニカ,ロス,レイチェル,B
"課税所得が25,000ドルの独身者の税率が24％で、課税所得が20,000ドルの独身者の税率が20％である場合、この所得範囲における税率は?",逆進性,累進性,比例,収入中立,B
芸術作品の価値は美術館やギャラリーによって決定されると主張する美学的哲学は、次のどの名称で知られるか?,資本主義,概念主義,構造主義,制度主義,D
外反母趾とは?,耳たぶ,舌,まぶた,足の親指,D
駐車違反を繰り返す車の車輪を固定するために警察が使用する金属製の装置は?,ブルックリンクランプ,デンバーブーツ,ロージャック,クラブ,B
「王宮病」と呼ばれることがある病気は?,くる病,はしか,血友病,結核,C
次の記述のうち、JPEG圧縮されたデジタル写真を正確に表しているものはどれか?,JPEG形式はカラー写真にのみ使用される。,JPEG圧縮は、データを並べ替えることによって元の画像の比率を変える。,JPEG圧縮は画像の細部をシャープにする。,JPEG形式は、データを選択的に破棄することでファイルサイズを圧縮する。,D
爬虫類学者は何を研究しているか?,ヘルペス,血液,昆虫,爬虫類と両生類,D
この中のうちウイルスはどれか?,ブドウ球菌,白血病,脊柱側湾症,水ぼうそう,D
