バラの赤い花びらを見るとき、あなたが見ている色の光は次のうちどれか?,赤,緑,白から赤を引いた色,緑と黄色の混合,A
止まっている消防車のサイレンから聞こえる音に比べ、消防車が近づいてきたときに聞こえる音が上回っているのは次のうちどれか?,速度,周波数,波長,これらすべて,B
空気で満たされたパーティー用風船を絞ると、増加するものは何か?,体積,質量,重さ,密度,D
偏光は、次のうち何に属する性質か?,横波,縦波,すべての波,上記のいずれでもない,A
真空中で、物体にないものは何か?,浮力,質量,重さ,これらすべて,A
温度は一般に物質の何に比例するか?,熱エネルギー,振動運動エネルギー,平均並進運動エネルギー,回転運動エネルギー,C
油圧プレスの動作において、出力ピストンができないことはどれか?,入力ピストンよりも遠くに移動すること,入力された力を超えること,入力ピストンの速度を超えること,増大したエネルギーを生み出すこと,D
外部トルクがない状態で回転系が収縮すると、その回転速度は増加し、角運動量はどうなるか?,減少する,増加する,変わらない。,増加または減少する可能性がある。,C
フックの法則によれば、木の枝にぶら下がり、その曲がり具合に注目すると、2倍の重さでぶら下がると、木の枝はどうなるか?,半分の曲がり具合になる。,枝が折れなければ同じ曲がり。,2倍曲がる。,4倍曲がる。,C
速度が2倍になると、移動体の運動エネルギーは?,増加するが、2倍にはならない,2倍になる,2倍以上になる,記載されていない要因に依存する,A
起動中の原子炉の中性子数が1分間に2倍になり、10分間で10億個に達すると仮定する。 中性子の数が五億個に達したのはいつか?,1分,2分,5分,9分,D
物体がすでに動いていて、質量にかかるすべてのベクトル力の和がゼロである場合、その物体はどうなるか?,一直線上を一定速度で動く,一直線上を一定速度で加速する,静止する,慣性量が増加する,A
時間、長さ、運動量の相対性理論が当てはまるのは次のうちどれか?,日常的な低速度,相対論的速度,上記の両方,上記のどちらでもない,C
水の入った受け皿をテーブルの上に置いてください。このとき起こるプロセスは次のうちどれか?,蒸発,凝結,両方,上記のどちらでもない,C
水銀の代わりに水を使う気圧計に関して、正しい記述を選べ。,より短くなる,より長くなる,同じ高さになる,作動しない,B
自由落下(空気抵抗ゼロ)の重い岩と軽い岩は同じ加速度を持つ。重い岩が大きな加速度を持たない理由を以下から選択せよ。,重力による力はそれぞれ同じなので、重い岩の方が加速度が大きいということはない。,自由落下では空気抵抗は常にゼロ。,両方の岩の慣性は同じ。,力と質量の比は同じ。,D
速度が増加すると、移動する物体の運動量が2倍になる。その運動エネルギーはどうなるか?,増加するが、2倍にはならない,2倍になる,2倍以上になる,記載されていない要因に依存する,C
E = mc^2という方程式について、次のうち正しい記述はどれか?,エネルギーは光速の2乗で移動する質量に等しい。,エネルギーは移動する質量に等しい。,エネルギーは質量とは根本的に異なる。,エネルギーと質量は密接に関係している。,D
一般相対性理論によって予測されることは何か?,太陽から出た光は重力によって減速される。,太陽を通過する光は偏向される。,太陽表面の時計は地球より速く動く。,上記のすべて,D
ある元素がアルファ粒子を放出するとき、その結果生じる元素の原子番号はどうなるか?,2つ減る,4つ減る,2つ増える,4つ増える,A
回路に並列に接続されたランプが増えると、電源に流れる電流はどうなるか?,増加する,減少する,変わらない。,十分な情報がなくどちらとも言えない,A
30km/hの横風（直角）の中、機首を北に向け、40km/hの対気速度で飛行する飛行機の対地速度は、次のうちどれか?,30km/h,40km/h,50km/h,60km/h,C
放出された光子のエネルギーは、次のうちどれに関係しているか?,振幅,偏光,運動量,周波数,D
次のうち、熱伝導は主に何に関係するか?,電子,陽子,中性子,イオン,A
LEDランプに流れる電流に比べたとき、接続ワイヤーに流れる電流はどうか?,小さい。,多い。,同じ,より多くの情報が必要。,C
弓波は水の波がどのように作用することによって生成されるか?,互いに重なり合う,建設的に干渉する,それらを生成する発生源よりもゆっくり動く,これらすべて,D
音速がわずかに速いのは次のうちどれか?,寒い日,暑い日,気温が安定している日,上記のいずれでもない,B
2つの水銀気圧計を考える。一方は断面積1㎠、もう一方は2㎠である。狭いほうの管内の水銀の高さは、広いほうと比べてどうか?,2分の1,2倍,同じ,上記のいずれでもない,C
熱力学の第二法則について、熱に関して、正しい記述を選べ。,熱いものから冷たいものへ流れることはない。,冷たいものから熱いものへ流れることはない。,外部エネルギーなしに熱いものから冷たいものへ流れることはない。,外部エネルギーなしに冷たいものから熱いものへ流れることはない。,D
ある温度における水素、酸素、窒素の混合ガスにおいて、最も平均速度の速い分子は次のうちどれか?,水素分子,酸素分子,窒素分子,しかし、平均速度はすべて同じ。,A
入力電力と比較して、理想的な変圧器の出力電力は?,大きい,小さい,同じ,これらのいずれも,C
0.8 Nのムササビが終端流速で垂直に落下するときの空気抵抗は、次のうちどれか?,0.8N未満,0.8N未満,0.8N以上,体の向きに依存する。,B
縦波の振動は、次のうちどの方向に動くか?,波に沿って、かつ波と平行な方向に動く,波と垂直な方向に動く,上記の両方,上記のどちらでもない,A
圧縮されたばねのポテンシャルエネルギーと帯電した物体のポテンシャルエネルギーのどちらも依存しているのは、次のうちどれか?,それらにかかる仕事,運動,上記の両方,上記のどちらでもない,A
電気回路の昇圧トランスは、昇圧することができるのは次のうちどれか?,電圧,エネルギー,上記の両方,上記のどちらでもない,A
原子中の中性子は通常どこにあるか?,原子核の内側にある,原子核の外側にある,どちらか,上記のどちらでもない,A
海水の緑色青は、次のうち何によるか?,吸収されなかった光,反射された光,散乱された光,屈折された光,A
ノイズキャンセリング装置はどのような音の現象を利用しているか?,破壊,干渉,共鳴,増幅,B
黒は、次のうちどれを組み合わせたものか?,すべての色を合わせた色,適切な2色以上の色,プリズムを逆さまにしたときの光,上記のいずれでもない,D
2つのランプを並列に並べた回路において、1つのランプに流れる電流が2 Aである場合、もう1つのランプに流れる電流は次のうちどれか?,約1 A,2 A,どちらのランプがバッテリーに近いかによる,十分な情報がなくどちらとも言えない,D
ある媒質から別の媒質へ光が屈折するとき、変化するのはどれか?,速度のみ,波長のみ,速度と波長の両方,上記のどちらでもない,C
一方の音源の周波数が500 Hzで、もう一方の音源の周波数が504 Hzの場合、2つの波が互いに干渉するときのビート周波数は次のうちどれか?,2Hz,4Hz,8Hz,16Hz,B
音の大きさと最も密接に関係しているのは、次のうちその音の何か?,周波数,周期,波長,振幅,D
ヴァン・デ・グラーフ発電機のドーム内の電場がゼロであるとき、ドームは?,帯電している,帯電していない,上記のどちらか,上記のどちらでもない,C
朝日や夕日の赤みは、次のうちどれによるものか?,吸収されなかった光,透過された光,散乱された光,偏光された光,C
ウラン238の原子核がアルファ粒子を放出するとき、後に残るのは?,トリウム242,トリウム238,トリウム234,ラジウム214,C
ドップラー効果は、音源がどのように移動するときに生じるか?,手前に移動するとき,手元から遠ざかるとき,上記の両方,上記のいずれでもない,C
陽子が原子核から引き抜かれると、原子が減少するのは次のうちどれか?,電荷,エネルギー,質量,これらすべてにおいて,D
もし太陽の質量が2倍であれば、火星への引力は次のうちどれか?,変化なし,2倍,半分,4倍,B
航空機がソニックブームを発生させている間、航空機の状態は?,音速の壁を破っている。,亜音速の急降下から離脱している。,音速よりも速く飛行している。,上記のそれぞれがソニックブームを発生させている。,C
食品がガンマ線にさらされると、食品はどうなるか?,わずかに放射性物質になる,放射性物質にはならない,腐敗が早くなる,避けるべき,B
広告看板のネオン管の赤い輝きは、次のうち何に関する結果なのか?,蛍光,コヒーレンス,偏光,脱励起,D
不透明な物質によって透過されなかった光はどうなるか?,反射されるか、または物質の内部エネルギーに変換される。,主に反射される。,主に屈折する。,より低い周波数で透過する。,A
あなたが縮小する惑星の表面に立っているとする。もし惑星が元の直径の10分の1に縮み、その縮んだ表面で質量に変化がなければ、あなたの重さは次のうちどれか?,100分の1,10倍,100倍,1000倍,C
電子ビームに働く磁力が変化させることができるのは、次のうちどれか?,方向,エネルギー,上記の両方,上記のどちらでもない,A
水中の微細な泥水によって、水の密度はどのような傾向になるか?,より密度が高くなる,より密度が低くなる,より滑りやすくなる,より暖かくなる,A
空気中の音速は次のうちどれに依存するのか?,周波数,波長,気温,上記のすべて,C
熱は、どのように太陽からやってくるか?,伝導,対流,放射,これらすべて、ただし放射が最大,C
トルクとは、どのような力か?,他の力と同じ力,レバーアームによって掛けられる力,架空の力,物を加速させる力,B
電磁波でないものは、次のうちどれか?,マイクロ波,光波,X線,電磁波でないものは何もなく、すべて電磁波,D
お兄ちゃんと妹がシーソーの上でバランスが取れる理由は、次のうちどれか?,力,トルク,エネルギー,これらすべて,B
アルファ粒子またはベータ粒子を放出する任意の原子に関して、正しい記述を選べ。,常に別の元素の原子になる。,別の元素の原子になる可能性がある。,同じ元素の別の同位体になる。,質量が増加する。,A
再溶解が起こるのは、次のうち水のどのような性質によるか?,高い比熱,開放構造の氷結晶,高い膨張率,温度が下がると凍る傾向がわずかにある,B
大きな魚が泳いで、静止している小さな魚を飲み込んだ。昼食直後、この丸々とした大きな魚の何に変化が現れるか?,速度,運動量,両方,上記のどちらでもない,A
コンデンサーが蓄えるのは、次のうちどれか?,電荷,エネルギー,上記の両方,上記のどちらでもない,C
一端が閉じているチューブの場合、周波数256 Hzにおけるチューブの長さは次のうちどれか?,両端が開いている場合の4分の1,両端が開いている場合の2分の1,両端が開いている場合の2倍,両端が開いている場合の4倍,B
10Hzの波の周期は次のうちどれか?,1/10 s,1.0 s,10 s,上記のいずれでもない,A
もし太陽が崩壊してブラックホールになった場合の地球に関して、正しい記述を選べ。,現在の軌道を進み続ける。,おそらくブラックホールに吸い込まれる。,潮汐力によって引き離される。,CとDの両方。,A
反対に荷電した平行な一対の板の間の電場について正しいものを選べ。,平行平板間の電界は、平板内の距離が離れるほど弱くなる,逆2乗の法則に従う,上記の両方,上記のどちらでもない,D
飛行船の飛行は、次のうちどの原理を最もよく示しているか?,アルキメデスの原理,パスカルの原理,ベルヌーイの原理,ボイルの法則,A
平面鏡の背後の像の距離は、次のうちどれと等しいか?,身長の半分,鏡からの距離の半分,鏡の前からの距離,鏡の前からの距離以上,C
電子の離散的な軌道は、次のうち何をモデル化すると最もよく理解できるか?,高速粒子,バネ上の粒子,波動,光子,C
ジェットエンジンのような熱機関の効率が向上するのは、次のうちどのような状態で運転したときか?,高温,一定温度,低温,一定速度,A
干渉現象は、次のうちどの場合に発生するか?,音波,光波以外,上記の両方,上記のどちらでもない,C
直列回路に接続されるランプの数が増えると、電源に流れる電流はどうなるか?,増加する。,減少する。,ほとんど変わらない。,より多くの情報が必要。,B
金物店でパイプを買う場合、水は含まれていない。銅線を買う場合、電子はどうか?,自分で提供しなければならない,ワイヤに含まれている,脱落する可能性がある-そのため、絶縁が必要,上記のいずれでもない,B
ウラン原子核が核分裂を起こすとき、放出されるエネルギーは主に何か?,ガンマ線。,核分裂片の運動エネルギー。,放出された中性子の運動エネルギー。,これらすべてがほぼ等しい,B
地球の生物圏に存在する放射線のほとんどに関して、正しい記述を選べ。,自然放射線である,軍事活動の結果,原子力発電所より発生,宇宙線である,A
白色光がプリズムに入ると、緑色光は次のうちどの光よりも曲げられるのか?,青色光,紫色の光,赤い光,どれも正しくない。,C
静止しているボールが1本の垂直なひもで吊るされているとき、ひもの張力はmgである。弦が円錐を描くようにボールを水平円運動させたときの弦の張力は?,mg。,常に mg より大きい。,常に mg より小さい。,ボールの速度によって mg より大きくなったり小さくなったりする。,B
ブリキ缶を水平の円の中で回転させたとき、缶にかかる正味の力はどちらに働くか?,内側に,外側に,上に,上記のいずれでもない,A
海の潮位が最も高くなるときの地球と月の位置関係は?,太陽と一直線上,太陽と直角,太陽と任意の角度,春に一直線上,A
理想的な滑車システムで100Nの木箱を25Nの力でロープを下方に引いて持ち上げる。ロープを1m引くごとに、木箱はどれくらい上昇するか?,25 cm,25 m,50 cm,上記のいずれでもない,A
高温の砂は植物よりも夜間に早く冷える。植生に比べ、砂の比熱容量は?,低い,高い,ほぼ同じ,どちらとも言えない,A
太陽放射曲線の中で最も強い光の色は?,赤外線,赤,黄緑,紫。,C
ランプのフィラメントに流れる電流が3Aの場合、接続ワイヤーに流れる電流は?,3A未満,3A,3A以上,十分な情報がなくどちらとも言えない,B
ネオン20の原子核から2個の陽子と2個の中性子を取り除くと、どの元素の原子核が残るのか?,マグネシウム-22,マグネシウム-20,酸素-18,酸素-16,D
地球から20光年離れた恒星が爆発した場合、その爆発による重力波が地球に到達するまでの時間は次のうちどれか?,20年以内,20年,20年以上,上記のどれでもない。,B
ある温度における水素、酸素、窒素の混合ガスにおいて、平均して最も速い分子は次のうちどれか?,水素,酸素,窒素,すべて同じ平均速度を持つ,A
電界と磁界の相互誘導により、発生するのは次のうちどれか?,光,エネルギー,上記の両方,上記のどちらでもない,A
模型自動車の速度が元の速度の3倍まで上がったときの運動エネルギーは?,同じ,2倍,3倍,上記のいずれでもない,D
鉄の原子核が2つに分裂した場合、その分裂片はどうなるか?,核子あたりの質量が小さくなる。,核子あたりの質量が大きくなる。,核子あたりの質量が同じになる。,核子あたりの質量が大きくなるか小さくなる。,B
地球の表面が、宇宙空間にエネルギーを失う主な理由は次のうちどれか?,伝導,対流,放射,放射能,C
自然のプロセスが向かう状態は、次のうちどれか?,高次から低次へ,低次から高次へ,無秩序から組織へ,無秩序から平衡へ,A
地球の内部エネルギーの主な源は、次のうちどれか?,潮汐摩擦,重力圧力,放射能,太陽放射,C
回折格子が依存するのは次のうちどれか?,干渉,光の振幅,光の明るさの変化,光が光子で構成されていること,A
地球軌道上の衛星があるのは、次のうちどれか?,地球の大気,地球の重力圏,両方,上記のどちらでもない,A
振り子が前後に揺れるのに要する時間は、振り子の何と呼ばれるか?,周波数,周期,波長,振幅,B
系のエントロピーが増大すると、系内のエネルギーはどうなるか?,より秩序化される,より秩序化されなくなる,平衡に達する,破壊に向かう,B
水が蒸気に変化するとき、エネルギーはどうなるか?,水に吸収される,水から放出される,相変化に伴って保存される,異なる形に変化する,A
クーロンによれば、互いに2倍近くに置かれた一対の荷電粒子は?,2倍の力を受ける,4倍の力を受ける,半分の力を受ける,4分の1の力 になる,B
電磁石の磁場強度を高める要因となるのは、次のうちどれか?,電流を増やし、ワイヤーの巻数を減らす,コイルの直径を大きくし、巻数を増やす,電流を増やし、鉄のような強磁性体を使う,鉄の代わりに空芯を使い、コイルの直径を大きくする,C
綱引きで勝つチームは、次のうちどれか?,相手よりもロープに張力を出したチーム,地面を最も強く押したチーム,両方,上記のどちらでもない,B
宇宙からの放射線のうち、高高度を飛行する民間航空機の内部で優勢なものはどれか?,アルファ線,ベータ線,ガンマ線,上記のいずれでもない,C
次のうち、熱対流は主に何に関係するか?,放射エネルギー,流体,絶縁体,これらすべて,B
10Ωの抵抗は10Aを流す。抵抗にかかる電圧は次のうちどれか?,0,0以上10V未満,10V,10V以上,D
砲弾が崖から秒速10mで水平に発射された。発射から1秒後の速度は、次のうちどれか?,10 m/s,14 m/s,16 m/s,20 m/s,B
30分の間に2kmの距離を移動するガゼルの平均速度は、次のうちどれか?,1km/h,2km/h,4km/h,4km/h以上,C
空港の金属探知機は、次のどの法則によって作動するか?,オームの法則,ファラデーの法則,クーロンの法則,ニュートンの法則,B
音が伝わるのは次のうちどれか?,固体,液体,気体,これらすべて,D
核融合反応で一対の水素同位体がアルファ粒子と中性子に変換されるとき、放出されるエネルギーのほとんどは次のうちどれか?,ガンマ線,アルファ粒子の運動エネルギー,中性子の運動エネルギー,これらすべてがほぼ等しい,C
偏光は、次のうち何に属する性質か?,横波,縦波,すべての波,上記のどれでもない。,A
ビート現象は次のうち何から生じるか?,音の反射,音の屈折,音の干渉,上記のすべて,B
可能な限り低い温度である絶対零度を表すのは、次のうちどれか?,0ケルビン,−273°C,両方とも同じ,上記のいずれでもない,C
屈折は波が境界を越え、何を変えるときに起こるか?,速度と方向,強度,周波数,振幅,A
木片をたたくと、次のうち何に関連した特徴的な音が出るのか?,波長,振幅,周期,固有振動数,D
丘の頂上を吹き抜ける風が速くなると、その場所の気圧はどうなるか?,増加する,減少する,影響を受けない,ゼロになる,B
白色光がプリズムを通過するとき、緑色より曲がる光は次のうちどれか?,赤,黄色,青,上記のいずれでもない,C
「家にいる」友人と比較すると、もしあなたが高速で移動する場合、あなたはどうなるか?,年上。,年下。,年下でも年上でもない。,より長くなる。,B
トスされた野球ボールの速度が一定に保たれる成分は次のうちどれか?,水平方向,垂直方向,上記のどちらか,上記のいずれでもない,A
鉱物を構成する結晶は、次のうち何から構成されているか?,明確な幾何学的配置を持つ原子,絶えず動いている分子,X線パターン,3次元のチェス盤,A
2つのベクトル、3 Nと4 Nは、次のどの結果を持つことができるか?,0N,5N,8N,これらのいずれも,B
放射能は、次のうちいつから地球上に存在しているのか?,1900年代半ば,産業革命,医療技術の出現,地球が形成されて以来,D
月の影が地球に落ちるとき、地上では何が起きているか?,月食,日食,日中なら日食、夜なら月食,非常に危険な現象,B
核分裂でも核融合でも、エネルギーは放出される。そのとき質量はどうなるか?,減少する,変化せず、保存される,増加する,減少することもあれば、増加することもある,A
比較的動きの遅い分子が空気から凝縮すると、残った空気の温度はどうなるか?,変化しない,低下する,上昇する,均一に広がる,C
ある物体の体積が質量の変化なしに2倍になった場合、その密度はどうなるか?,半分になる。,2倍になる。,同じになる。,上記のどれでもない。,A
池の底の圧力が依存しないのは、次うちどれか?,重力による加速度,水の密度,池の深さ,池の表面積,D
日中の空の青さは、そのほとんどが光の何の作用によるものか?,吸収,透過,反射,散乱,D
検流計は、次のうち何を読み取るために校正することができるのか?,電流,電圧,上記のどちらか,上記のどちらでもない,C
20℃の水の容器に28℃の水を混ぜた場合、考えられる温度はどれか?,19°C,22°C,30°C,30°以上,B
蒸し鏡で自分の顔の高さと比較して全顔を見るには、拭き取るパッチの最小の高さは次のうちどれか?,4分の1,2分の1,同じ,鏡からの距離に依存する,B
横波の振動が移動する方向は、次のうちどれか?,波に沿った方向,波と垂直な方向に動く,上記の両方,上記のどちらでもない,B
1134Hzの音叉がピアノの音を打つと同時に鳴る。1秒間に3回のビートが聞こえる。ピアノの弦の周波数は次のうちどれか?,1131 Hz,1134 Hz,1137 Hz,より詳細な情報が必要,D
ホイヘンスの光の原理は、次のうち何によって主に記述されるか?,波動,光線,粒子,光子,A
