8.5×11インチの紙を何度も二つ折りにし（決して広げない）、そのたびに長い方の辺を短くする。2回目に折った後の長い辺の長さは何インチか。答えを10分の1以下の小数で表せ。,4.5,1,5.5,5,C
16、15、12の因数を持つ最小の正の整数は？,240,120,60,111,A
$\binom{23}{4} + \binom{23}{5} = \binom{24}{k}$となるすべての整数$k$の和を求めよ。,24,5,3,21,A
$888x + 889y = 890$ と $891x + 892y = 893$が成り立つとき、$x - y$ の値はいくらか。,1,-3,-1,3,B
ある数の素因数は2、5、7、13、31である。次のうちどれがその数の因数でなければならないか？,4,6,10,15,C
"あるグループが12345.6789という数字を紙に書いた。そのグループはゲームをすることにした。ゲームの勝者は、与えられた数字を四捨五入して、他の誰よりも大きい数字を出した人である。アリスは最も近い 1 万の位に、ボブは最も近い 1000 の位に、キャロルは最も近い 100 の位に、デボンは最も近い 10 の位に、ユージーンは最も近い整数に四捨五入する。 さらに、フェリシティは最も近い 10 の位に、ジェラルドは最も近い 100 の位に、ハリーは最も近い 1000 の位に、アイリーンは最も近い 10,000 の位に四捨五入する。ゲームの勝者は誰か？", アリス , デヴォン , ボブ , ジェラルド,B
$36-9x^2$ を因数分解せよ。, (6-3x)(6+3x) , (-3x+6)(3x+6) , 9(2-x)(2+x) , 3(2+x)^2,C
最初の敷石を道に置くために、アレックスは石の入った木箱からスタートし、3フィート歩いて石を置き、木箱に戻る。次の石を置くごとに、アレックスは2フィートずつ遠くまで歩く。アレックスは最初の50個の石を道に置く。50番目の石を置いて木箱に戻った後、アレックスが歩いた距離の合計をフィートで表すと何フィートか。,100,90950,5200,50,C
箱の中に白いボール4個と黒いボール4個が入っている。箱からボールをひとつずつ取り出すとき、ボールの色がすべて交互になる確率は何％か。,\frac{1}{8},\frac{1}{7},\frac{1}{40},\frac{1}{35},D
桁の数字の和が$19$になる最小の素数は？,5,11,17,199,D
関数$h(x) = \sqrt{25-x^2}+\sqrt{-(x-2)}$ の定義域は、区間の幅はいくらか？,7,5,2,25,A
ジョンは記念品の帽子のピンを2つの山に分けた。2つの山には同じ数のピンがあった。彼は弟に1つの山の3分の1の2分の1をあげた。ジョンは66本のピンを残した。ジョンはもともと何本のピンを持っていたか。,792,66,396,72,D
$f(x) = 8x^3 - 6x^2 - 4x + 5$ のとき、 $f( -2)$ の値を求めよ。,5,-75,-64,-24,B
休み時間に悪いことをした罰として、Mrs.Busyworkはクラスに10に$frac{1}{3}$で5回かけるように言った。しかし、ジョンは、10に1つの分数を掛けても、他の生徒と同じ答えが得られることに気づいた。この分数は何か。,\frac{1}{27},\frac{1}{68},\frac{1}{3},\frac{1}{243},D
ある関数 $y=f(x)$ のグラフを右に 20単位ずらすと、元の $y=f(x)$ のグラフと同じになるという性質があるとする。$y=f\left(\frac x5\right)$のグラフを右にa単位ずらしたとき、できたグラフが元の$y=f\left(\frac x5\right)$のグラフと同じであることがわかるような、最小の正の$a$はいくらか。,100,4,5,20,A
"分子が$2,3,4,$または$6$、分母が$2,3,4,$または$6$の分数を作ると、固有の数はいくつになるか。",1,9,2,10,B
パスカルの三角形で43個の数字を持つ列の2番目の数字は何か。,43,16,42,44,C
パトリック先生はクラスのために5問の○×クイズを準備している。彼は最初の問題を書く前にコインをひっくり返す。コインの表が出たら真を書き、裏が出たら偽を書く。これを5問すべて書くまで続ける．正しい答えの並びがTFTFTである確率は？答えを分数で表せ。,\frac{1}{6},\frac{1}{64},\frac{1}{32},\frac{1}{2},C
$f(x)=\frac{(x-2)^2-9}{3}$とする。方程式 $y=f(x)$ をグラフにし、グラフの $x$切片と$y$切片を結んで多角形を作る。その多角形の面積はいくらか。,5,\frac{25}{6},\frac{\sqrt{2465}{9},2,A
$\log_{b}343=-\frac{3}{2}$のとき$b$を求めよ。,3,\frac{1}{49},\frac{1}{7},7,B
三角形の最も長い辺は10である。次のうち、他の2辺の長さにならないものはどれか。,"4, 7","5, 5","3, 9","9, 8",B
2つの整数の最小公倍数は240であり、最大公約数は24である。整数の1つが48であるとき、もう1つの整数は何であるか？,1,120,20,12,B
$3^{x^2+4x+4}=9^{x+2}$のとき、 $x$ の取りうる値の和を求めよ。,1,2,-2,0,C
培養物中の細菌は、存在する数に比例して増加する。最初の個体数200が10時間で3倍になる。この増加パターンが衰えることなく続くとすると、丸1日後のおおよその細菌数を求めよ。 ,1160,1440,2408,2793,D
xとyが正比例し、y＝8のときx＝3である場合、y＝13のときのxの値は？,0.615,4.875,15,34.667,B
f (x) = x^3 + 2x^2 - 9x - 18 のとき、次の記述のうち正しいものはどれか。, f (x) = 0 は3つの実数解を持つ。,すべての x ≥ 0 について f (x) ≥ -18 。 ,すべての x ≤ 0 について f (x) ≤ -18 。 , x ≤ -3 について関数 f (x) は 減少する。,A
アントンのアリ農場には、種Aと種Bの2種類のアリがいる。この2つの種は見た目は同じだが、アントンは毎日、種Aのアリは以前の2倍、種Bのアリは3倍いることを知っている。0日目にアントンはアリ農場に30匹のアリがいることを確認した。5日目、アリ農場には3281匹のアリがいた。このうち種Aのアリは何匹か,211,2321,11,608,D
方程式 $|x-4| -10 = 2$ において、 $x$ の取りうるすべての値の積はいくらか。,-8,128,-128,16,C
7つの数字の平均は15である。8番目の数を加えると平均は12に減少する。8番目の数は何か。,–12,–9,0,8,B
3^(x - 3) + 10 = 19 のときxを求めよ。,3,4,5,6,C
$f(x)$を6次の多項式、 $g(x)$を3次の多項式とする。$h(x)$ も $f(g(x)) + g(h(x)) + h(f(x))$ となるような36次の多項式であるとき、多項式 $h$ の次数はいくらか。,72,6,18,12,B
"頂点 $(0,0)$、$(3,0)$、$(3,2)$、$(0,2)$ の長方形の内側から点 $(x,y)$ を無作為に選ぶ。$x < y$ である確率はいくらか。",\frac{1}{12},\frac{1}{6},\frac{2}{3},\frac{1}{3},D
ロスリンは20個の箱を持っている。箱のうち13箱には鉛筆、9箱にはペン、3箱にはペンも鉛筆も入っていない。ペンも鉛筆も入っている箱はいくつあるか。,5,2,13,139,A
奇数桁しかない4桁の正の整数はいくつあるか？,100,999,625,500,C
$$frac{-frac{18}{7}}{-frac{6}{5}}$$は何になるか？,\frac{7}{15},\frac{15}{7},\frac{15}{8},\frac{15}{11},B
200の正の平方根は121の正の平方根より何％大きいか。答えを最も近い整数に表しなさい。,29,14,27,11,A
"$(2x + 3y)^2 = 4$, $xy = -5$ のとき、 $4x^2 + 9y^2$ の値はいくらか。",-5,13,64,25,C
ある3つの実数の列は、初項が9の等差数列を形成する。第2項に2を加え、第3項に20を加えて得られる3つの数字は等比数列を形成する。等比数列の第3項が取りうる最小の値は何か。,2,1,9,16,B
ある数列の初項は1であり、連続する各項はその数列の前項すべての和である。5000を超える最初の項の値は？,10240,5001,5002,8192,D
どれが正しいか？, f(x)がx = cで連続ならば，f′(c)は存在する．," f′(c) = 0ならば，fは(c, f (c))で極大値または極小値を持つ．"," f′′(c) = 0ならば，fのグラフは(c, f (c))に変曲点を持つ．", fがx = cで微分可能なら，fはx = cで連続である．,D
" $a\star b = a^b-ab$とする。$2\star x = 22$
のとき、$x$を求めよ。",5,22,11,6,A
2011年2月は28日、3月は31日。来月4月は何曜日から始まる？, 水曜日 , 木曜日 , 金曜日 , 土曜日,C
"ある町の人口全体にウイルスが蔓延しており、ウイルスに感染している人の数は3日ごとに倍増している。この町の人口が1,000人で、1月1日に10人がウイルスに感染したとすると、1年が365日、1月が31日あるとして、町全体がウイルスに感染する最も早い日はいつか？",上午12时00分00秒,上午12时00分00秒,上午12时00分00秒,上午12时00分00秒,B
"$25, 26, 27, \ldots, 99, 100$というリストには数字がいくつあるか。",75,76,22,23,B
MISSISSIPPIの文字の一部を並べ替えると、Mを含む2文字以上の回文（前から見ても後ろから見ても同じように見える配列）がいくつできるか？,89,66,86,2012,A
25^1059を23で割ったときの余りを求めよ。,11,13,8,5,C
252と96の最大公約数は？,6,24,5,12,D
鳥のエサ9袋が倉庫にある。月曜日にはさらに17袋が配達される。火曜日に22袋が配達される。水曜日に3袋が配達される。木曜日には11袋が配達される。最後に、18袋が金曜日に配達される。今週末までに、鳥のえさは全部で何袋になるか。,9,25,60,80,D
$\frac{k-3}{2} + 3k+1+\frac{3k+1}{2}$を簡単にせよ。, 3k+1 , 5k , 3k ,1,B
ある時計が毎正時にその時刻と同じ回数チャイムを鳴らし（例：午後3時に3回）、15分ごとに1回チャイムを鳴らす（例：3時15分、3時30分、3時45分）場合、午後5時10分から7時35分までのチャイムの回数は合計何回になるか。,3,15,18,21,D
正三角形の辺は12インチである。この三角形の面積はおおよそいくらか。,62,72,84,112,A
ある関数 $f(x)$ のグラフを $2$ 単位右にずらして、縦に $2$ 倍に伸ばしたとき（つまり、すべての $y$ 座標を 2 倍にしたとき）、できる図は元のグラフと同じである。$f(0)=0.1$ とすると、 $f(10)$ はいくらか。,0.01,1,32,3.2,D
$f(x)=\frac{1+x}{1-x}$ 、 $g(x)=\frac{-2}{x+1}$と定義する。関数$f$を8回、関数$g$を8回、交互に適用したとき、\[g(f(g(f(\dotsb g(f(12)) \dotsb ))))\]の値を求めよ。,12,8,4,0,C
ジョンは、午後6時過ぎに家を出たとき、標準的な12時間時計の分針と時針のなす角度が110度であることに気づいた。同じ夜、午後6時過ぎで午後7時前に戻ってきたときも110度だった。もし彼が5分以上家を空けていたとしたら、何分家を空けたことになるか？,36,40,38,43,B
$f(x)=3x+4$ and $g(x)=2x-3$ とする。$h(x)=f(g(x))$とすると、$h(x)$の逆関数はいくらか。,\frac{x-5}{3},\frac{x+5}{3},\frac{x+5}{6},\frac{x-5}{6},C
$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}$を求めよ。,1,-1,0,2,B
ある立体の底面はx^2 = 4yと直線y = 2で囲まれた領域であり、y軸に垂直な各平面断面は正方形である。立体の体積を求めよ。,8,16,20,32,D
$a$ と $b$ は$-3\leq a\leq1$ and $-2\leq b\leq 4$ となるような実数で、 $a$ と $b$ の値をランダムに選んだとき、積 $acdot b$ が正になる確率はいくらか。答えを分数で表せ。,\frac{5}{12},\frac{5}{11},\frac{7}{12},\frac{5}{17},A
x = 8の周りのy = x2/3のテイラー多項式の(x - 8)2項の係数を求めよ。,-   1/144,-   1/72 ,1/144,44932    ,A
"点(5, 4)と(-2, 3)を通る直線の傾きは？",0.14,0.2,0.33,5,A
ある日に70％の確率で雨が降る場合、同じ日に雨が降らない確率は何％か？,0%,30%,50%,70%,B
$\frac{4^{(3^3)}}{(4^3)^3} = 2^N$ を満たす $N$ の値はいくらか。,9,27,36,34,C
次の点のうち、不等式 y > 9x - 8 と y < - x + 8 の解でないものはどれか？,"(– 2, 15)","(–1, 5)","(0, 0)","(1, 5)",A
$(5x+3) - 2(2x-4)$を簡略化せよ。, 10+x , x+11 , 5x+3 , 7+2x,B
$f(x) = 3x^2-2$ and $g(f(x)) = x^2 + x +1$ とする。$g(25)$ の取りうるすべての値の和を求めよ。,13,25,9,20,D
"54,321より小さい54,321の最大の因数は？",6,121,18107,"54,320",C
直角三角形の斜辺は10インチで、1つの角は$45^{circ}$である。三角形の面積は何平方インチか。,10,45,125,25,D
20から69までの整数から無作為に5つの整数が選ばれたとする。それぞれ10の位の数字が異なる確率は何％か。,\frac{1}{4},\frac{1}{3},\frac{1000}{52969},\frac{2500}{52969},D
すべての実数 $x$ に対して $f(x) = 2$ とするとき、 $f(x + 2)$ の値はいくらか。,2,4,0,1,A
$-200$ から $200$ までの 401 個の整数のうち、$5 \pmod{13}?$ に一致する整数はいくつあるか。,30,31,60,45,B
$\sqrt{18\cdot n \cdot 34}$ が整数になるような $n$ の最小の正の整数値はいくらか。,34,2,17,3,C
f(2x)=x+5、f(g(6))=13のとき、2 * g(6) を求めよ。,6,16,32,36,C
$0.\overline7$の逆数を分数で表せ。,\frac{7}{2},\frac{7}{9},\frac{9}{2},\frac{9}{7},D
ジェニファーは26.2マイルのマラソンに出場する。ジェニファーがレースの前半を時速8マイルで走り、後半を時速6マイルで走った場合、完走にはおよそ何時間かかるか？,2.62,3.74,3.82,4.12,C
異なる3つの素因数の最小の完全平方数は何か。,300,9,900,666,C
 $a=7$ and $b=13$ のとき、 $ab$ より小さい正の偶数の整数の数は何個か。,45,46,90,180,A
"$a$, $b,$, $c$ を $a^2/b = 1, b^2/c = 2, c^2/a = 3$ を満たす正数とする。$a$ を求めよ。",12^(1/7),7^(1/12),1,6,A
$$left( \frac{1}{25}right)^{x + 2} = 125^{-x}$$を$x$について解け。 ,1,2,3,4,D
円 $2x^2 = -2y^2 + 12x - 4y + 20$ は、x軸に平行な1組の辺を持つ正方形に内接する。この正方形の面積はいくらか。,80,\sqrt{20},2\sqrt{20},20,A
次の和を求めよ。\[\frac{1}{2^1} + \frac{2}{2^2} + \frac{3}{2^3} + \cdots + \frac{k}{2^k} + \cdots \],\infty,1,2,4,C
"空間$(x,y,z)$中の点$-1\le x \le 1$,$-1\le y \le 1$,$-1\le z \le 1$をランダムに選ぶ。このとき、$x^2+y^2+z^2\le 1$になる確率はいくらか。",\frac{\pi}{24},\frac{\pi}{12},\frac{\pi}{6},\frac{\pi}{3},C
ある数 $x$ は $2^{15}3cdot3^6$ に等しい。3乗が$x$に等しい数は何か。,288,27,125,121,A
"$a,b,$および$c$は$(a+b+c)^3 - a^3 - b^3 - c^3 = 150$を満たす正の整数であるとする。$a+b+c$ を求めよ。",16,6,12,150,B
3桁の正の整数はいくつあるか？,899,900,1000,999,B
フアンは1から8までの数字が書かれた正八面体のダイスを振る。次にアマルは6面体のダイスを振った。この2つの目の積が3の倍数になる確率は？,\frac{1}{2},\frac{1}{4},\frac{1}{144},\frac{1}{288},A
"1960年に米国で報告された麻疹の症例数は450,000例であった。1966年には500件報告された。1960年から1996年に報告された症例数が直線的に減少した場合、1987年に報告された麻疹の症例数はいくつになるか？",337125,449500,27,112875,D
$(x\sqrt{x^3})^4$を簡略化したとき、$x$の指数は？,5,10,2,12,B
標準的な52枚のカードから無作為に3枚のカードを選ぶ。この3枚のカードがペアになる確率は何％か？(3枚の手札のうち2枚が数字で一致し、3枚目が異なる場合、その手札は「ペア」である。例えば、668はペアだが、999はペアではない)。,\frac{1}{8},\frac{1}{36},\frac{1}{78},\frac{72}{425},D
正八角形の対角線の数は何本か？,8,16,17,20,D
校長は卒業式で3人の教師にスピーチをさせなければならない。1人は開式の言葉、1人は名前の読み上げ、1人は閉式の言葉だ。教師は85人いる。校長は何通りの組合せを作ることができるか。,"592,620","592,704","614,125","614,126",A
y = 1/2 と y = 1 の間の曲線 y = ln x の長さを求めよ。,0.53,0.86,1.18,1.36,C
y = x^2、y = cos(x)、およびy軸で囲まれた第1象限領域の面積を求めよ。,0.292,0.508,0.547,0.667,C
かけて$12$ になる正の整数と負の整数はいくつあるか。,3,12,4,6,B
$\log_3 81$を求めよ。,4,0.25,-1,27,A
"$6j^2 - 4j + 12$ を $c(j + p)^2 + q$の形式に書き換える。ここで、 $c$, $p$, $q$ は定数である。$\frac{q}{p}$を求めよ。",3,-34,-38,11,B
"すべての実数$r$と$s$について、$r\ \#\ 0 = r, r\ \#\ s = s\ \#\ r$そして、$(r + 1)\ \#\ s = (r\ \#\ s) + s + 1$が成り立つような数学演算$\#$を定義する。 $11\ \#\ 5$の値を求めよ。",11,12,64,71,D
ヴェロニカは400ページある小説を読み終えるのにどのくらい時間がかかるか試したいと思っている。彼女は1分間に250語を読む。典型的なページの4分の1の単語を数えたところ、1ページあたり約200単語あった。ベロニカがこの本を読むのにかかる時間に一番近いのは何分か？,225,320,400,450,B
あるコートの定価は325.00ドル。11月中、そのコートは売れず、業者は20％値下げした。そして12月、さらに10％値下げした。12月のクリスマスの買い物客はこのコートにドルでいくら支払うか？,$227.50 ,$234.00 ,$286.00 ,$290.00 ,B
"ジョンはできるだけ大きい数を求めるゲームをしている。彼は次の空欄に+、$times$、-（プラス、倍、マイナス）という記号を入れなければならないが、ぞれぞれの記号は1度しか使えない。
\[2 \underline{\hphantom{8}} 4 \underline{\hphantom{8}} 6 \underline{\hphantom{8}} 8.\]
ジョンは括弧を使ったり数字を並べ替えたりできない。ジョンが得られる可能性のある最も大きい数は何か。",22,46,100,99,B
ある数の2乗より85多い数は、その数より$17$小さい数の2乗と同じである。その数は何か。,17,6,2,11,B
ボブズ・バーガー・バーンの外にある看板の形は正八角形である。この看板の内角は何度か。,90,135,45,180,B
惑星X、Y、Zはそれぞれ360日、450日、540日かけて太陽の周りを周る。もし3つの惑星が太陽を終点とする光線の中に並んだとすると、それらが再び全く同じ場所に位置するまでの最小の正の日数は何日か？,360,5400,900,1200,B
"ベクトルv = (5, 0, 7)の大きさは？",0,3.5,4.2,8.6,D
sin xを3 sin 2xに変えると、関数の定義域と値域はどうなるか？,定義域と値域は同じまま,定義域は2倍、値域はは同じまま ,定義域は3倍、値域は2倍 ,定義域は同じ、値域は3倍,D
"ある $a,b,c$ について、 $a+b+c = 1$, $ab+ac+bc = abc = -4$ とする。$a^3+b^3+c^3$ はいくらか。",0,1,112,12,B
"次の式を簡略化せよ：$(9x^9+7x^8+4x^7) + (x^{11}+x^9+2x^7+3x^3+5x+8)$。
答は項の次数の小さい順に並べた多項式で表せ。", x^{11}+2x^9+2x^8 , x^{11}-6x^8+6x^7+3x^3+5x+8 , x^11+10x^9+7x^8+6x^73x^3+5x+8 , x^{11}+10x^9+7x^8+6x^7+3x^3+5x+8,D
レストランでのチップの目安は、税抜請求額の$ 15 \%$である。カリフォルニア州では、多くの人が消費税$8.25 \%$を2倍した額をチップとしている。この場合、税抜請求額 $ \$60 $に対して、標準的なチップを何セント上回るか。,90,80,70,60,A
"
集合$\{\frac{2}{5}, \frac{1}{2},5,10\}$の任意の異なる2つの数の商の最大値は何か。具体的には、この集合の$x$ と $y$に関して、$frac{x}{y}$を最大化したい。",5,10,20,25,D
放物線 y = x^2 と直線 y = 1 と y = 9 で囲まれる領域の面積を求めよ。 ,8, 84/3 ,64\sqrt{2}/3,104/3,D
"ある $a,b,c$ について、 $a+b+c = 6$, $ab+ac+bc = 5$, $abc = -12$ とする。 $a^3+b^3+c^3$ はいくらか。",90,99,64,91,A
円上に3つの点を無作為に独立に選ぶ。点間の距離が3点とも円の半径より小さい確率は何％か。,\frac{1}{20},\frac{1}{32},\frac{1}{12},\frac{1}{16},C
$3x^2 + x - 4$ を $a(x - h)^2 + k$ の形で表すと、 $k$ はいくらか。,-\frac{7}{12},-7,49,-\frac{49}{12},D
ある実験者が正午に50グラムの放射性同位元素を持っている。9日後の正午には45グラムしか残っていない。実験開始から何日後に20グラムになるか？,54,59,60,78,D
$$f(x) = \frac{1}{1+\frac{1}{1+\frac 1x}}$$の定義域にない実数$x$が3つある。それら3つの数の和を求めよ。,1,0,-1.5,-1,C
